sofifa_id,short_name,League,Positions,Age,Overall,Potential,Wage (eur),Value (eur),Height (cm),Weight (kg)
186905,A. Barnes,English Premier League,Forward,31,75,75,35000.0,4800000.0,186,84
189165,J. Shelvey,English Premier League,Midfielder,29,75,75,37000.0,5500000.0,184,80
189296,E. Berisha,Italian Serie A,Goalkeeper,32,75,75,28000.0,2800000.0,194,92
189324,A. McCarthy,English Premier League,Goalkeeper,31,75,75,34000.0,3000000.0,193,79
189433,B. Hübner,German 1. Bundesliga,Defender,31,75,75,28000.0,3800000.0,193,86
189456,L. Cooper,English Premier League,Defender,29,75,75,60000.0,4700000.0,188,73
189485,Diego Farías,Italian Serie A,Midfielder,31,75,75,32000.0,4700000.0,173,66
189860,Kiko Femenía,English Premier League,Defender,30,75,75,42000.0,4800000.0,174,61
189908,Ł. Skorupski,Italian Serie A,Goalkeeper,30,75,76,22000.0,4200000.0,187,84
190223,Balenziaga,Spain Primera Division,Defender,33,75,75,22000.0,2900000.0,177,77
190324,C. Kabasele,English Premier League,Defender,30,75,75,42000.0,4600000.0,188,84
190456,N. Clyne,English Premier League,Defender,30,75,75,42000.0,4800000.0,175,67
190778,J. Zoet,Italian Serie A,Goalkeeper,30,75,75,13000.0,3700000.0,189,88
191076,J. Guðmundsson,English Premier League,Midfielder,30,75,75,32000.0,5500000.0,179,77
191135,L. Júnior,Spain Primera Division,Midfielder,30,75,75,24000.0,5500000.0,180,79
192086,A. Kokorin,Italian Serie A,Forward,30,75,75,48000.0,5500000.0,184,83
192667,A. Nyom,Spain Primera Division,Midfielder,33,75,75,25000.0,3500000.0,189,80
192722,R. Hamouma,French Ligue 1,Forward,34,75,75,31000.0,2700000.0,178,76
192955,M. Klich,English Premier League,Midfielder,31,75,75,63000.0,4600000.0,183,82
193133,J. Larsen,Italian Serie A,Midfielder,30,75,75,17000.0,5500000.0,180,82
194201,P. Jansson,English Premier League,Defender,30,75,75,38000.0,4600000.0,194,86
194644,Montoya,Spain Primera Division,Defender,30,75,75,20000.0,4800000.0,175,73
195038,F. Kainz,German 1. Bundesliga,Midfielder,28,75,75,27000.0,5500000.0,176,71
196889,S. Verdi,Italian Serie A,Forward,28,75,75,42000.0,6000000.0,174,72
197756,J. Ayew,English Premier League,Forward,29,75,75,52000.0,5500000.0,182,81
197891,Juanmi,Spain Primera Division,Midfielder,28,75,75,23000.0,5500000.0,172,69
198032,D. Burn,English Premier League,Defender,29,75,75,46000.0,4700000.0,198,87
198451,Dani Rodríguez,Spain Primera Division,Midfielder,33,75,75,24000.0,3500000.0,178,71
198683,M. Gabbiadini,Italian Serie A,Forward,29,75,75,21000.0,5500000.0,181,75
198861,N. Mendy,English Premier League,Midfielder,29,75,75,70000.0,4800000.0,167,73
198904,G. Hanley,English Premier League,Defender,29,75,75,31000.0,4700000.0,187,81
199247,Álex Fernández,Spain Primera Division,Midfielder,28,75,75,28000.0,5500000.0,182,72
200054,Pedro Obiang,Italian Serie A,Midfielder,29,75,75,28000.0,4800000.0,185,75
200318,M. Uth,German 1. Bundesliga,Midfielder,29,75,75,27000.0,5500000.0,185,72
200353,A. Soumaoro,Italian Serie A,Defender,29,75,76,28000.0,5000000.0,187,91
200759,J. Schlupp,English Premier League,Midfielder,28,75,75,48000.0,5500000.0,178,72
201046,R. Saponara,Italian Serie A,Midfielder,29,75,75,46000.0,5500000.0,184,73
201860,E. Bičakčić,German 1. Bundesliga,Defender,31,75,75,28000.0,3800000.0,185,85
201939,C. Piccini,Spain Primera Division,Defender,28,75,75,29000.0,5000000.0,189,86
201988,F. Fernández,English Premier League,Defender,32,75,75,33000.0,3600000.0,190,83
202848,G. Caprari,Italian Serie A,Forward,27,75,75,21000.0,6000000.0,176,72
203362,M. Elyounoussi,English Premier League,Midfielder,26,75,75,46000.0,6000000.0,178,70
203570,S. Dallas,English Premier League,Midfielder,30,75,75,63000.0,5500000.0,183,81
203736,S. Bahoken,French Ligue 1,Forward,29,75,75,25000.0,5500000.0,185,88
203775,L. Karius,English Premier League,Goalkeeper,28,75,78,61000.0,5000000.0,189,87
204451,K. Günter,Italian Serie A,Defender,26,75,77,23000.0,6000000.0,184,79
204472,B. Sarr,German 1. Bundesliga,Defender,29,75,75,53000.0,4900000.0,177,69
205343,J. Akpa Akpro,Italian Serie A,Midfielder,28,75,75,49000.0,5500000.0,180,70
205402,J. Boëtius,German 1. Bundesliga,Midfielder,27,75,76,23000.0,6500000.0,178,73
205531,V. Verre,Italian Serie A,Midfielder,27,75,76,19000.0,6500000.0,181,70
205850,L. Pavoletti,Italian Serie A,Forward,32,75,75,32000.0,4600000.0,188,85
205989,C. Chambers,English Premier League,Defender,26,75,77,58000.0,6500000.0,182,82
206594,S. March,English Premier League,Defender,26,75,76,44000.0,6000000.0,180,77
207616,A. Webster,English Premier League,Defender,26,75,80,44000.0,7500000.0,191,75
207707,Marçal,English Premier League,Defender,32,75,75,58000.0,3900000.0,178,72
207790,K. Ayhan,Italian Serie A,Defender,26,75,78,27000.0,6500000.0,184,84
207807,R. Fraser,English Premier League,Midfielder,27,75,75,36000.0,6000000.0,163,70
207935,M. Dituro,Spain Primera Division,Goalkeeper,34,75,75,16000.0,950000.0,191,86
207993,S. Kolašinac,English Premier League,Defender,28,75,75,60000.0,5000000.0,183,82
209289,Kévin Rodrigues,Spain Primera Division,Defender,27,75,76,26000.0,6000000.0,170,70
209430,R. Ripart,French Ligue 1,Forward,28,75,75,21000.0,6000000.0,181,73
209781,P. Capelle,French Ligue 1,Midfielder,34,75,75,22000.0,2600000.0,181,73
210635,K. Hause,English Premier League,Defender,25,75,77,46000.0,6000000.0,191,77
211101,Rubén Blanco,Spain Primera Division,Goalkeeper,25,75,79,15000.0,6000000.0,189,80
211348,S. Dimitrievski,Spain Primera Division,Goalkeeper,27,75,79,14000.0,6000000.0,188,84
211382,I. Amadou,Spain Primera Division,Midfielder,28,75,76,23000.0,5500000.0,183,81
211706,Pere Pons,Spain Primera Division,Midfielder,28,75,75,23000.0,5500000.0,177,70
211738,M. Flekken,German 1. Bundesliga,Goalkeeper,28,75,77,20000.0,4800000.0,195,87
211862,A. Hahn,German 1. Bundesliga,Forward,30,75,75,25000.0,5500000.0,185,80
211899,F. Niederlechner,German 1. Bundesliga,Forward,30,75,75,25000.0,5500000.0,187,86
212212,D. Kohr,German 1. Bundesliga,Midfielder,27,75,76,23000.0,6000000.0,183,80
212811,M. Lemina,French Ligue 1,Midfielder,27,75,75,29000.0,6000000.0,184,85
213242,A. Tameze,Italian Serie A,Midfielder,27,75,76,23000.0,6000000.0,180,78
213367,L. Abergel,French Ligue 1,Midfielder,28,75,76,18000.0,5500000.0,170,65
213404,P. Dawidowicz,Italian Serie A,Defender,26,75,78,23000.0,6500000.0,189,80
213629,E. Pulgar,Italian Serie A,Midfielder,27,75,77,40000.0,6000000.0,187,74
213666,R. Loftus-Cheek,English Premier League,Midfielder,25,75,78,74000.0,7500000.0,191,88
213814,F. Di Francesco,Italian Serie A,Forward,27,75,75,45000.0,6000000.0,171,75
214639,Postigo,Spain Primera Division,Defender,32,75,75,23000.0,3600000.0,185,78
215061,D. Benedetto,Spain Primera Division,Forward,31,75,75,36000.0,4800000.0,177,75
215449,R. Skov,German 1. Bundesliga,Midfielder,25,75,78,29000.0,7500000.0,185,81
215466,N. Maksimović,Italian Serie A,Defender,29,75,75,16000.0,4700000.0,193,87
215798,M. Cornet,English Premier League,Defender,24,75,78,25000.0,7000000.0,179,69
216158,S. Widmer,German 1. Bundesliga,Defender,28,75,75,22000.0,5000000.0,183,79
216283,Danilo,German 1. Bundesliga,Defender,29,75,75,22000.0,4900000.0,170,72
216380,D. Sinkgraven,German 1. Bundesliga,Defender,25,75,77,36000.0,6500000.0,179,67
216447,Álvaro García,Spain Primera Division,Midfielder,28,75,75,20000.0,5500000.0,167,61
216452,Gonçalo Paciência,German 1. Bundesliga,Forward,26,75,76,28000.0,6500000.0,184,79
216816,G. Simeone,Italian Serie A,Forward,25,75,78,30000.0,7500000.0,181,81
216820,M. Simon,French Ligue 1,Midfielder,25,75,76,23000.0,6500000.0,168,69
219466,B. Meling,French Ligue 1,Defender,26,75,77,36000.0,6500000.0,174,64
219576,R. Battaglia,Spain Primera Division,Midfielder,29,75,75,14000.0,5500000.0,187,79
220604,Jaume,Spain Primera Division,Goalkeeper,30,75,75,22000.0,3700000.0,185,73
220633,D. Gray,English Premier League,Midfielder,25,75,78,66000.0,7500000.0,183,75
220876,F. Honorat,French Ligue 1,Midfielder,24,75,77,16000.0,7500000.0,180,70
220905,J. Aholou,French Ligue 1,Midfielder,27,75,78,38000.0,6500000.0,186,71
221014,Carlos Fernández,Spain Primera Division,Forward,25,75,80,29000.0,8500000.0,186,72
221016,N. Vukčević,Spain Primera Division,Midfielder,29,75,75,26000.0,5500000.0,184,76
221269,J. Riedewald,English Premier League,Midfielder,24,75,78,36000.0,7000000.0,182,79
221284,J. Gradit,French Ligue 1,Defender,28,75,76,26000.0,5500000.0,180,75
221342,Pablo Maffeo,Spain Primera Division,Defender,23,75,82,20000.0,10500000.0,172,70
221445,Wu Lei,Spain Primera Division,Forward,29,75,75,20000.0,5500000.0,174,66
221639,Mariano,Spain Primera Division,Forward,27,75,75,115000.0,6000000.0,180,76
221671,Lee Jae Sung,German 1. Bundesliga,Midfielder,28,75,75,24000.0,5500000.0,180,70
221919,A. Zeneli,French Ligue 1,Midfielder,26,75,76,24000.0,6500000.0,176,72
222148,O. Duda,German 1. Bundesliga,Midfielder,26,75,78,26000.0,7500000.0,181,75
222994,M. Nakamba,English Premier League,Midfielder,27,75,77,49000.0,6000000.0,178,71
223061,F. Cervi,Spain Primera Division,Midfielder,27,75,75,22000.0,6000000.0,165,62
223197,E. Ünal,Spain Primera Division,Forward,24,75,81,24000.0,9000000.0,187,78
223570,J. Sambia,French Ligue 1,Defender,24,75,80,19000.0,8000000.0,185,73
223671,S. Posch,German 1. Bundesliga,Defender,24,75,79,24000.0,7000000.0,189,82
223710,V. Muriqi,Italian Serie A,Forward,27,75,76,51000.0,6500000.0,194,86
223885,A. Nübel,French Ligue 1,Goalkeeper,24,75,80,34000.0,7000000.0,193,88
224030,M. Lopez,Italian Serie A,Midfielder,23,75,79,25000.0,8000000.0,167,58
224258,K. Ajer,English Premier League,Defender,23,75,83,33000.0,11500000.0,196,94
224425,M. Wolf,German 1. Bundesliga,Midfielder,26,75,76,44000.0,6500000.0,188,81
224444,H. Belkebla,French Ligue 1,Midfielder,27,75,77,17000.0,6000000.0,177,68
225028,N. Radoja,Spain Primera Division,Midfielder,28,75,75,26000.0,5500000.0,186,77
225147,C. Roberts,English Premier League,Defender,25,75,78,28000.0,7000000.0,175,76
225161,Vallejo,Spain Primera Division,Defender,24,75,79,82000.0,7000000.0,184,79
225293,H. Diallo,French Ligue 1,Forward,26,75,78,24000.0,7500000.0,186,79
225439,R. Mandragora,Italian Serie A,Midfielder,24,75,81,51000.0,9000000.0,183,75
225475,Hernani,Italian Serie A,Midfielder,27,75,78,27000.0,6500000.0,188,77
225748,T. Cantwell,English Premier League,Midfielder,23,75,82,28000.0,11500000.0,177,70
225782,A. Maitland-Niles,English Premier League,Midfielder,23,75,81,49000.0,8000000.0,177,71
226078,Trezeguet,English Premier League,Midfielder,26,75,76,53000.0,6500000.0,180,71
226168,M. Eggestein,German 1. Bundesliga,Midfielder,24,75,81,22000.0,9000000.0,181,75
226380,Hwang Hee Chan,English Premier League,Forward,25,75,78,58000.0,7500000.0,177,77
226515,Andrei Girotto,French Ligue 1,Defender,29,75,75,23000.0,4700000.0,186,79
226627,T. Minamino,English Premier League,Midfielder,26,75,76,84000.0,6500000.0,174,67
228509,J. Reine-Adélaïde,French Ligue 1,Midfielder,23,75,82,43000.0,11000000.0,184,75
228732,H. Moukoudi,French Ligue 1,Defender,23,75,80,23000.0,7500000.0,191,74
229476,W. Anton,German 1. Bundesliga,Defender,24,75,78,20000.0,7000000.0,189,84
229593,M. Pjaca,Italian Serie A,Midfielder,26,75,76,63000.0,6500000.0,186,83
229628,Fali,Spain Primera Division,Defender,27,75,77,25000.0,6000000.0,186,84
229758,R. Krunić,Italian Serie A,Midfielder,27,75,75,33000.0,6000000.0,184,74
230005,T. Davies,English Premier League,Midfielder,23,75,79,55000.0,8000000.0,180,70
231227,N. Dorsch,German 1. Bundesliga,Midfielder,23,75,80,18000.0,8000000.0,178,76
231280,Iván Alejo,Spain Primera Division,Midfielder,26,75,76,27000.0,6500000.0,184,76
231591,Javi Galán,Spain Primera Division,Defender,26,75,77,20000.0,6500000.0,172,70
231612,R. Del Castillo,French Ligue 1,Midfielder,25,75,78,18000.0,7500000.0,172,65
232097,A. Harit,French Ligue 1,Midfielder,24,75,81,11000.0,9000000.0,180,67
232938,T. Tomiyasu,English Premier League,Defender,22,75,85,49000.0,12000000.0,188,84
233866,O. Edouard,English Premier League,Forward,23,75,83,44000.0,12500000.0,187,83
234102,I. Radu,Italian Serie A,Goalkeeper,24,75,80,43000.0,7000000.0,188,78
234178,L. Abram,Spain Primera Division,Defender,25,75,80,19000.0,7500000.0,182,76
234789,Y. Eteki,Spain Primera Division,Midfielder,23,75,83,17000.0,12000000.0,182,76
234824,Y. Wissa,English Premier League,Midfielder,24,75,78,37000.0,7500000.0,176,74
235134,P. Rosario,French Ligue 1,Midfielder,24,75,79,23000.0,7500000.0,188,73
235565,D. Bronn,French Ligue 1,Defender,26,75,78,17000.0,6500000.0,185,77
235634,G. Konan,French Ligue 1,Defender,25,75,78,21000.0,7000000.0,176,71
235883,R. Sessegnon,English Premier League,Defender,21,75,84,44000.0,12000000.0,178,71
235997,Fran Beltrán,Spain Primera Division,Midfielder,22,75,82,19000.0,11500000.0,165,64
236245,A. Elis,French Ligue 1,Forward,25,75,78,16000.0,7500000.0,180,73
236461,J. Mateta,English Premier League,Forward,24,75,80,22000.0,8500000.0,192,88
236699,S. Lukić,Italian Serie A,Midfielder,24,75,80,33000.0,8500000.0,183,77
236804,F. Medina,French Ligue 1,Defender,22,75,80,21000.0,8000000.0,184,77
236817,H. Maïga,French Ligue 1,Midfielder,25,75,78,16000.0,6500000.0,181,80
237034,J. Hernández,English Premier League,Forward,22,75,81,44000.0,9000000.0,176,73
237221,J. Foyth,Spain Primera Division,Defender,23,75,83,22000.0,11500000.0,187,69
237329,J. Willock,English Premier League,Midfielder,21,75,83,26000.0,12500000.0,186,76
237626,Y. Neyou,French Ligue 1,Midfielder,24,75,80,23000.0,8000000.0,180,63
237681,T. Kubo,Spain Primera Division,Midfielder,20,75,88,77000.0,13500000.0,173,67
237819,N. Domínguez,Italian Serie A,Midfielder,23,75,83,25000.0,12500000.0,179,73
237960,Mama Baldé,French Ligue 1,Forward,25,75,77,19000.0,7000000.0,176,69
238305,Nacho Vidal,Spain Primera Division,Defender,26,75,78,23000.0,7000000.0,180,75
238370,M. Pongračić,German 1. Bundesliga,Defender,23,75,81,38000.0,8000000.0,190,95
238581,R. Vargas,German 1. Bundesliga,Midfielder,22,75,83,20000.0,12500000.0,179,68
239335,Óscar,Spain Primera Division,Midfielder,23,75,84,21000.0,12500000.0,174,68
239529,F. Onyeka,English Premier League,Midfielder,23,75,81,33000.0,8000000.0,183,70
239592,J. Macías,Spain Primera Division,Forward,21,75,84,34000.0,12500000.0,177,73
239795,C. Ekuban,Italian Serie A,Midfielder,27,75,75,17000.0,6000000.0,182,80
239837,A. Mac Allister,English Premier League,Midfielder,22,75,82,42000.0,11500000.0,174,72
240060,M. Aarons,English Premier League,Defender,21,75,83,21000.0,12000000.0,178,69
240289,Calero,Spain Primera Division,Defender,25,75,79,16000.0,7000000.0,183,71
240654,Carles Pérez,Italian Serie A,Midfielder,23,75,81,41000.0,9000000.0,173,75
241042,O. Skipp,English Premier League,Midfielder,20,75,85,44000.0,11500000.0,178,70
241686,Manu Vallejo,Spain Primera Division,Forward,24,75,81,29000.0,9000000.0,167,72
241827,Martín,Spain Primera Division,Defender,25,75,80,20000.0,7500000.0,178,69
242392,G. Magnani,Italian Serie A,Defender,25,75,80,22000.0,7500000.0,191,87
242577,R. Faivre,French Ligue 1,Midfielder,22,75,83,16000.0,12500000.0,180,69
242619,C. Doucouré,French Ligue 1,Midfielder,21,75,80,20000.0,8500000.0,180,73
242794,I. Louza,English Premier League,Midfielder,22,75,81,40000.0,9000000.0,178,65
243231,E. Mwepu,English Premier League,Midfielder,23,75,81,42000.0,9000000.0,184,76
243414,B. Williams,English Premier League,Defender,20,75,80,54000.0,8000000.0,182,63
243627,Y. Adli,French Ligue 1,Midfielder,20,75,81,25000.0,8500000.0,186,78
243631,M. Camara,French Ligue 1,Midfielder,23,75,80,23000.0,8000000.0,178,69
243715,W. Saliba,French Ligue 1,Defender,20,75,84,41000.0,11500000.0,192,85
243854,M. Simakan,German 1. Bundesliga,Defender,21,75,85,36000.0,12000000.0,187,82
244206,N. Pérez,Italian Serie A,Defender,21,75,84,27000.0,12000000.0,186,75
245426,M. Kumbulla,Italian Serie A,Defender,21,75,81,16000.0,8000000.0,191,78
245940,Silas,German 1. Bundesliga,Midfielder,22,75,84,22000.0,12500000.0,189,79
246113,Adrià Pedrosa,Spain Primera Division,Defender,23,75,82,14000.0,10500000.0,176,69
246836,A. Pieper,German 1. Bundesliga,Defender,23,75,79,18000.0,7000000.0,191,84
246960,M. Ihattaren,Italian Serie A,Midfielder,19,75,85,33000.0,12000000.0,183,75
247028,A. Král,English Premier League,Midfielder,23,75,83,37000.0,12000000.0,186,76
247328,Unai Vencedor,Spain Primera Division,Midfielder,20,75,83,18000.0,12500000.0,176,71
247495,Moncayola,Spain Primera Division,Midfielder,23,75,85,20000.0,12000000.0,189,86
251182,Iago,German 1. Bundesliga,Defender,24,75,79,18000.0,7500000.0,181,67
251517,J. Gvardiol,German 1. Bundesliga,Defender,19,75,87,27000.0,12500000.0,185,80
252000,D. Bradarić,French Ligue 1,Defender,21,75,81,20000.0,8500000.0,178,69
252084,Marcos André,Spain Primera Division,Forward,24,75,81,29000.0,9000000.0,184,78
253157,H. Boudaoui,French Ligue 1,Midfielder,21,75,82,21000.0,11500000.0,175,61
254487,Matheus Henrique,Italian Serie A,Midfielder,23,75,83,25000.0,12500000.0,175,71
256769,A. Truffert,French Ligue 1,Defender,19,75,83,19000.0,11500000.0,173,63
256790,J. Musiala,German 1. Bundesliga,Midfielder,18,75,88,19000.0,13000000.0,180,68
259694,Mingueza,Spain Primera Division,Defender,22,75,83,76000.0,12000000.0,184,77
262621,G. Mamardashvili,Spain Primera Division,Goalkeeper,20,75,83,14000.0,10500000.0,199,88
137506,G. Pandev,Italian Serie A,Forward,37,74,74,13000.0,1400000.0,184,75
167933,Y. Cahuzac,French Ligue 1,Midfielder,36,74,74,16000.0,825000.0,178,72
169792,J. Rodriguez,English Premier League,Forward,31,74,74,33000.0,3600000.0,185,84
170084,W. Hennessey,English Premier League,Goalkeeper,34,74,74,22000.0,725000.0,198,90
178031,P. Baysse,French Ligue 1,Defender,33,74,74,20000.0,2000000.0,185,83
178160,T. Mangani,French Ligue 1,Midfielder,34,74,74,21000.0,1900000.0,183,79
178567,E. Pieters,English Premier League,Defender,32,74,74,27000.0,2900000.0,183,87
182168,A. Ranocchia,Italian Serie A,Defender,33,74,74,60000.0,2000000.0,195,81
183141,Oier,Spain Primera Division,Goalkeeper,31,74,74,12000.0,2200000.0,190,86
183520,Fran Mérida,Spain Primera Division,Midfielder,31,74,74,15000.0,3000000.0,173,73
184037,M. Kelly,English Premier League,Defender,31,74,74,39000.0,2900000.0,191,77
186392,J. Ward,English Premier League,Defender,31,74,74,39000.0,3100000.0,188,83
186395,M. Ritchie,English Premier League,Defender,31,74,74,30000.0,3100000.0,172,76
186519,Juan Cala,Spain Primera Division,Defender,31,74,74,23000.0,2900000.0,185,78
186589,I. Radovanović,Italian Serie A,Defender,32,74,74,14000.0,2700000.0,187,80
188388,R. Boudebouz,French Ligue 1,Midfielder,31,74,74,27000.0,3500000.0,177,74
188770,A. Mehmedi,German 1. Bundesliga,Forward,30,74,74,49000.0,4100000.0,183,78
189172,Fidel,Spain Primera Division,Midfielder,31,74,74,18000.0,3500000.0,180,74
189484,D. Santon,Italian Serie A,Defender,30,74,74,36000.0,3600000.0,187,77
189725,T. Cleverley,English Premier League,Midfielder,31,74,74,43000.0,3500000.0,175,67
189946,V. Manceau,French Ligue 1,Defender,31,74,74,19000.0,3100000.0,176,70
190854,P. Pekarík,German 1. Bundesliga,Defender,34,74,74,32000.0,1500000.0,177,73
190982,Alberto Perea,Spain Primera Division,Midfielder,30,74,74,25000.0,4100000.0,177,74
191783,V. Berisha,French Ligue 1,Midfielder,28,74,74,23000.0,4200000.0,176,81
192557,M. Plattenhardt,German 1. Bundesliga,Defender,29,74,74,34000.0,3700000.0,181,78
192991,C. Tosun,English Premier League,Forward,30,74,74,63000.0,4100000.0,183,78
193091,B. Nuytinck,Italian Serie A,Defender,31,74,74,14000.0,2900000.0,190,82
193338,M. Destro,Italian Serie A,Forward,30,74,74,17000.0,4100000.0,182,80
193440,N. Viergever,German 1. Bundesliga,Defender,31,74,74,20000.0,2900000.0,183,77
