sofifa_id,short_name,player_face_url,Positions,club_name,preferred_foot,club_contract_valid_until
190875,J. Kucka,https://cdn.sofifa.net/players/190/875/22_120.png,Midfielder,Watford,Right,2022.0
192816,L. Cabrera,https://cdn.sofifa.net/players/192/816/22_120.png,Defender,RCD Espanyol de Barcelona,Left,2024.0
193254,C. Trimmel,https://cdn.sofifa.net/players/193/254/22_120.png,Defender,1. FC Union Berlin,Right,2024.0
193290,M. Braithwaite,https://cdn.sofifa.net/players/193/290/22_120.png,Forward,FC Barcelona,Right,2024.0
193601,G. Pezzella,https://cdn.sofifa.net/players/193/601/22_120.png,Defender,Real Betis Balompié,Right,2025.0
194229,Hugo Mallo,https://cdn.sofifa.net/players/194/229/22_120.png,Defender,RC Celta de Vigo,Right,2023.0
194806,C. Dawson,https://cdn.sofifa.net/players/194/806/22_120.png,Defender,West Ham United,Right,2023.0
194932,A. Townsend,https://cdn.sofifa.net/players/194/932/22_120.png,Midfielder,Everton,Left,2023.0
195093,Willian José,https://cdn.sofifa.net/players/195/093/22_120.png,Forward,Real Betis Balompié,Right,2022.0
195272,M. Faraoni,https://cdn.sofifa.net/players/195/272/22_120.png,Defender,Hellas Verona,Right,2024.0
197083,D. Caligiuri,https://cdn.sofifa.net/players/197/083/22_120.png,Midfielder,FC Augsburg,Right,2023.0
197948,F. Lejeune,https://cdn.sofifa.net/players/197/948/22_120.png,Defender,Deportivo Alavés,Right,2024.0
198118,J. Guilavogui,https://cdn.sofifa.net/players/198/118/22_120.png,Midfielder,VfL Wolfsburg,Right,2023.0
199005,M. Ryan,https://cdn.sofifa.net/players/199/005/22_120.png,Goalkeeper,Real Sociedad,Right,2023.0
199641,M. Sels,https://cdn.sofifa.net/players/199/641/22_120.png,Goalkeeper,RC Strasbourg Alsace,Right,2024.0
200110,M. Bizot,https://cdn.sofifa.net/players/200/110/22_120.png,Goalkeeper,Stade Brestois 29,Right,2024.0
200215,S. Rode,https://cdn.sofifa.net/players/200/215/22_120.png,Midfielder,Eintracht Frankfurt,Right,2024.0
200536,N. Schulz,https://cdn.sofifa.net/players/200/536/22_120.png,Defender,Borussia Dortmund,Left,2024.0
201325,C. Tătărușanu,https://cdn.sofifa.net/players/201/325/22_120.png,Goalkeeper,AC Milan,Right,2023.0
201377,J. Murillo,https://cdn.sofifa.net/players/201/377/22_120.png,Defender,RC Celta de Vigo,Right,2022.0
201454,F. Ghoulam,https://cdn.sofifa.net/players/201/454/22_120.png,Defender,Napoli,Left,2022.0
201505,David López,https://cdn.sofifa.net/players/201/505/22_120.png,Defender,RCD Espanyol de Barcelona,Right,2023.0
202282,S. Armstrong,https://cdn.sofifa.net/players/202/282/22_120.png,Midfielder,Southampton,Right,2024.0
202371,T. Meunier,https://cdn.sofifa.net/players/202/371/22_120.png,Defender,Borussia Dortmund,Right,2024.0
202493,Aleix Vidal,https://cdn.sofifa.net/players/202/493/22_120.png,Defender,RCD Espanyol de Barcelona,Right,2023.0
202562,J. Roussillon,https://cdn.sofifa.net/players/202/562/22_120.png,Defender,VfL Wolfsburg,Left,2023.0
202789,A. Schwolow,https://cdn.sofifa.net/players/202/789/22_120.png,Goalkeeper,Hertha BSC,Right,2024.0
202851,G. Defrel,https://cdn.sofifa.net/players/202/851/22_120.png,Midfielder,U.S. Sassuolo Calcio,Left,2024.0
203177,D. Foulquier,https://cdn.sofifa.net/players/203/177/22_120.png,Defender,Valencia CF,Right,2025.0
203487,J. Lascelles,https://cdn.sofifa.net/players/203/487/22_120.png,Defender,Newcastle United,Right,2024.0
204876,Clerc,https://cdn.sofifa.net/players/204/876/22_120.png,Defender,Levante Unión Deportiva,Left,2022.0
206493,Y. Abdelhamid,https://cdn.sofifa.net/players/206/493/22_120.png,Defender,Stade de Reims,Left,2022.0
206652,Sergio Rico,https://cdn.sofifa.net/players/206/652/22_120.png,Goalkeeper,Paris Saint-Germain,Right,2024.0
207421,L. Trossard,https://cdn.sofifa.net/players/207/421/22_120.png,Midfielder,Brighton & Hove Albion,Right,2023.0
207664,C. Bacca,https://cdn.sofifa.net/players/207/664/22_120.png,Forward,Granada CF,Right,2022.0
207791,Y. Poulsen,https://cdn.sofifa.net/players/207/791/22_120.png,Forward,RB Leipzig,Right,2024.0
207948,B. Traoré,https://cdn.sofifa.net/players/207/948/22_120.png,Midfielder,Aston Villa,Left,2024.0
208004,J. Veltman,https://cdn.sofifa.net/players/208/004/22_120.png,Defender,Brighton & Hove Albion,Right,2023.0
208777,Óliver Torres,https://cdn.sofifa.net/players/208/777/22_120.png,Midfielder,Sevilla FC,Right,2024.0
210617,Samu Castillejo,https://cdn.sofifa.net/players/210/617/22_120.png,Midfielder,AC Milan,Left,2023.0
210864,E. Hysaj,https://cdn.sofifa.net/players/210/864/22_120.png,Defender,Lazio,Right,2025.0
211320,D. Rugani,https://cdn.sofifa.net/players/211/320/22_120.png,Defender,Juventus,Right,2023.0
211454,M. Elneny,https://cdn.sofifa.net/players/211/454/22_120.png,Midfielder,Arsenal,Right,2022.0
211575,André Gomes,https://cdn.sofifa.net/players/211/575/22_120.png,Midfielder,Everton,Right,2024.0
211784,N. Maupay,https://cdn.sofifa.net/players/211/784/22_120.png,Forward,Brighton & Hove Albion,Right,2023.0
212153,R. Gagliardini,https://cdn.sofifa.net/players/212/153/22_120.png,Midfielder,Inter,Right,2023.0
212245,Y. Gerhardt,https://cdn.sofifa.net/players/212/245/22_120.png,Midfielder,VfL Wolfsburg,Left,2025.0
212491,A. Masuaku,https://cdn.sofifa.net/players/212/491/22_120.png,Defender,West Ham United,Left,2024.0
212501,L. Dendoncker,https://cdn.sofifa.net/players/212/501/22_120.png,Midfielder,Wolverhampton Wanderers,Right,2023.0
212602,Diego Llorente,https://cdn.sofifa.net/players/212/602/22_120.png,Defender,Leeds United,Right,2024.0
212623,Santi Mina,https://cdn.sofifa.net/players/212/623/22_120.png,Forward,RC Celta de Vigo,Right,2024.0
213655,A. Iwobi,https://cdn.sofifa.net/players/213/655/22_120.png,Midfielder,Everton,Right,2024.0
214947,J. Gbamin,https://cdn.sofifa.net/players/214/947/22_120.png,Midfielder,Everton,Right,2024.0
215057,I. Marcone,https://cdn.sofifa.net/players/215/057/22_120.png,Midfielder,Elche CF,Right,2026.0
215441,S. Guirassy,https://cdn.sofifa.net/players/215/441/22_120.png,Forward,Stade Rennais FC,Right,2025.0
215502,B. Drągowski,https://cdn.sofifa.net/players/215/502/22_120.png,Goalkeeper,Fiorentina,Right,2023.0
216258,I. Bebou,https://cdn.sofifa.net/players/216/258/22_120.png,Forward,TSG Hoffenheim,Right,2023.0
216435,S. Lobotka,https://cdn.sofifa.net/players/216/435/22_120.png,Midfielder,Napoli,Right,2024.0
216497,M. Philipp,https://cdn.sofifa.net/players/216/497/22_120.png,Forward,VfL Wolfsburg,Right,2025.0
217196,J. Palomino,https://cdn.sofifa.net/players/217/196/22_120.png,Defender,Atalanta,Left,2022.0
218659,M. Targett,https://cdn.sofifa.net/players/218/659/22_120.png,Defender,Aston Villa,Left,2025.0
219145,G. Maripán,https://cdn.sofifa.net/players/219/145/22_120.png,Defender,AS Monaco,Right,2024.0
219391,G. Escalante,https://cdn.sofifa.net/players/219/391/22_120.png,Midfielder,Lazio,Right,2024.0
219522,J. Ledesma,https://cdn.sofifa.net/players/219/522/22_120.png,Goalkeeper,Cádiz CF,Right,2025.0
219681,J. Amavi,https://cdn.sofifa.net/players/219/681/22_120.png,Defender,Olympique de Marseille,Left,2025.0
220085,L. Waldschmidt,https://cdn.sofifa.net/players/220/085/22_120.png,Forward,VfL Wolfsburg,Left,2025.0
220132,Zaldúa,https://cdn.sofifa.net/players/220/132/22_120.png,Defender,Real Sociedad,Right,2023.0
220421,H. Kamara,https://cdn.sofifa.net/players/220/421/22_120.png,Defender,OGC Nice,Left,2024.0
220502,M. Zaccagni,https://cdn.sofifa.net/players/220/502/22_120.png,Forward,Lazio,Right,2023.0
220621,S. Benrahma,https://cdn.sofifa.net/players/220/621/22_120.png,Midfielder,West Ham United,Right,2026.0
222357,B. Embolo,https://cdn.sofifa.net/players/222/357/22_120.png,Forward,Borussia Mönchengladbach,Right,2023.0
222390,Unai López,https://cdn.sofifa.net/players/222/390/22_120.png,Midfielder,Rayo Vallecano,Right,2024.0
222400,H. Winks,https://cdn.sofifa.net/players/222/400/22_120.png,Midfielder,Tottenham Hotspur,Right,2024.0
222509,Dani Ceballos,https://cdn.sofifa.net/players/222/509/22_120.png,Midfielder,Real Madrid CF,Right,2023.0
223550,J. Omlin,https://cdn.sofifa.net/players/223/550/22_120.png,Goalkeeper,Montpellier Hérault SC,Right,2024.0
223874,V. Rongier,https://cdn.sofifa.net/players/223/874/22_120.png,Midfielder,Olympique de Marseille,Right,2024.0
223898,P. Bernardoni,https://cdn.sofifa.net/players/223/898/22_120.png,Goalkeeper,Angers SCO,Left,2024.0
224221,J. Andersen,https://cdn.sofifa.net/players/224/221/22_120.png,Defender,Crystal Palace,Right,2026.0
224422,J. Boga,https://cdn.sofifa.net/players/224/422/22_120.png,Midfielder,U.S. Sassuolo Calcio,Right,2022.0
225014,G. Castrovilli,https://cdn.sofifa.net/players/225/014/22_120.png,Midfielder,Fiorentina,Right,2024.0
225024,M. Holgate,https://cdn.sofifa.net/players/225/024/22_120.png,Defender,Everton,Right,2025.0
225126,E. Skhiri,https://cdn.sofifa.net/players/225/126/22_120.png,Midfielder,1. FC Köln,Right,2023.0
225309,N. Amiri,https://cdn.sofifa.net/players/225/309/22_120.png,Midfielder,Bayer 04 Leverkusen,Right,2024.0
225793,B. Godfrey,https://cdn.sofifa.net/players/225/793/22_120.png,Defender,Everton,Right,2025.0
226637,Rubén Duarte,https://cdn.sofifa.net/players/226/637/22_120.png,Defender,Deportivo Alavés,Left,2023.0
227508,Melero,https://cdn.sofifa.net/players/227/508/22_120.png,Midfielder,Levante Unión Deportiva,Right,2023.0
227927,K. Walker-Peters,https://cdn.sofifa.net/players/227/927/22_120.png,Defender,Southampton,Right,2025.0
228295,R. Holding,https://cdn.sofifa.net/players/228/295/22_120.png,Defender,Arsenal,Right,2024.0
228302,Pedraza,https://cdn.sofifa.net/players/228/302/22_120.png,Defender,Villarreal CF,Left,2025.0
229167,M. Rashica,https://cdn.sofifa.net/players/229/167/22_120.png,Forward,Norwich City,Right,2025.0
229752,D. Sow,https://cdn.sofifa.net/players/229/752/22_120.png,Midfielder,Eintracht Frankfurt,Right,2024.0
229942,A. Disasi,https://cdn.sofifa.net/players/229/942/22_120.png,Defender,AS Monaco,Right,2025.0
229971,F. Centonze,https://cdn.sofifa.net/players/229/971/22_120.png,Defender,FC Metz,Right,2024.0
230717,T. Kadewere,https://cdn.sofifa.net/players/230/717/22_120.png,Midfielder,Olympique Lyonnais,Right,2024.0
230899,A. Lookman,https://cdn.sofifa.net/players/230/899/22_120.png,Midfielder,Leicester City,Right,2022.0
230965,N. Nández,https://cdn.sofifa.net/players/230/965/22_120.png,Midfielder,Cagliari,Right,2024.0
230977,M. Almirón,https://cdn.sofifa.net/players/230/977/22_120.png,Midfielder,Newcastle United,Left,2024.0
231102,L. Blas,https://cdn.sofifa.net/players/231/102/22_120.png,Midfielder,FC Nantes,Left,2024.0
231318,R. Perraud,https://cdn.sofifa.net/players/231/318/22_120.png,Defender,Southampton,Left,2025.0
231521,E. Palacios,https://cdn.sofifa.net/players/231/521/22_120.png,Midfielder,Bayer 04 Leverkusen,Right,2025.0
231554,J. Justin,https://cdn.sofifa.net/players/231/554/22_120.png,Defender,Leicester City,Right,2024.0
231628,Rafa Mir,https://cdn.sofifa.net/players/231/628/22_120.png,Forward,Sevilla FC,Right,2027.0
231633,I. Diop,https://cdn.sofifa.net/players/231/633/22_120.png,Defender,West Ham United,Right,2023.0
232104,D. James,https://cdn.sofifa.net/players/232/104/22_120.png,Midfielder,Leeds United,Right,2026.0
232144,F. Uduokhai,https://cdn.sofifa.net/players/232/144/22_120.png,Defender,FC Augsburg,Left,2024.0
232440,Caio Henrique,https://cdn.sofifa.net/players/232/440/22_120.png,Defender,AS Monaco,Left,2025.0
232999,T. Adams,https://cdn.sofifa.net/players/232/999/22_120.png,Midfielder,RB Leipzig,Right,2025.0
234678,J. Mæhle,https://cdn.sofifa.net/players/234/678/22_120.png,Defender,Atalanta,Right,2025.0
234772,Salvi Sánchez,https://cdn.sofifa.net/players/234/772/22_120.png,Midfielder,Cádiz CF,Right,2022.0
234777,Z. Steffen,https://cdn.sofifa.net/players/234/777/22_120.png,Goalkeeper,Manchester City,Right,2022.0
234833,F. Müller,https://cdn.sofifa.net/players/234/833/22_120.png,Goalkeeper,VfB Stuttgart,Left,2025.0
235794,E. Eze,https://cdn.sofifa.net/players/235/794/22_120.png,Midfielder,Crystal Palace,Right,2025.0
235889,C. Ünder,https://cdn.sofifa.net/players/235/889/22_120.png,Midfielder,Olympique de Marseille,Left,2022.0
235945,Marc Roca,https://cdn.sofifa.net/players/235/945/22_120.png,Midfielder,FC Bayern München,Left,2025.0
236403,E. Ndicka,https://cdn.sofifa.net/players/236/403/22_120.png,Defender,Eintracht Frankfurt,Left,2023.0
236477,A. Claude-Maurice,https://cdn.sofifa.net/players/236/477/22_120.png,Midfielder,OGC Nice,Right,2024.0
236496,M. Guendouzi,https://cdn.sofifa.net/players/236/496/22_120.png,Midfielder,Olympique de Marseille,Right,2022.0
236499,Douglas Luiz,https://cdn.sofifa.net/players/236/499/22_120.png,Midfielder,Aston Villa,Right,2023.0
236532,R. Koch,https://cdn.sofifa.net/players/236/532/22_120.png,Defender,Leeds United,Right,2024.0
236593,C. Stengs,https://cdn.sofifa.net/players/236/593/22_120.png,Midfielder,OGC Nice,Left,2026.0
236639,Xeka,https://cdn.sofifa.net/players/236/639/22_120.png,Midfielder,LOSC Lille,Right,2022.0
236772,D. Szoboszlai,https://cdn.sofifa.net/players/236/772/22_120.png,Midfielder,RB Leipzig,Right,2026.0
236786,M. Terrier,https://cdn.sofifa.net/players/236/786/22_120.png,Forward,Stade Rennais FC,Right,2025.0
238160,M. Demiral,https://cdn.sofifa.net/players/238/160/22_120.png,Defender,Atalanta,Right,2022.0
238744,W. McKennie,https://cdn.sofifa.net/players/238/744/22_120.png,Midfielder,Juventus,Right,2025.0
239093,J. Clauss,https://cdn.sofifa.net/players/239/093/22_120.png,Defender,Racing Club de Lens,Right,2023.0
239901,S. Kalajdžić,https://cdn.sofifa.net/players/239/901/22_120.png,Forward,VfB Stuttgart,Right,2023.0
240690,N. González,https://cdn.sofifa.net/players/240/690/22_120.png,Forward,Fiorentina,Left,2026.0
240740,C. Hudson-Odoi,https://cdn.sofifa.net/players/240/740/22_120.png,Midfielder,Chelsea,Right,2024.0
241049,Gorosabel,https://cdn.sofifa.net/players/241/049/22_120.png,Defender,Real Sociedad,Right,2024.0
241096,S. Tonali,https://cdn.sofifa.net/players/241/096/22_120.png,Midfielder,AC Milan,Right,2026.0
241202,P. Daka,https://cdn.sofifa.net/players/241/202/22_120.png,Forward,Leicester City,Right,2026.0
241508,M. Damsgaard,https://cdn.sofifa.net/players/241/508/22_120.png,Midfielder,U.C. Sampdoria,Right,2024.0
241721,Rafael Leão,https://cdn.sofifa.net/players/241/721/22_120.png,Midfielder,AC Milan,Right,2024.0
242656,I. Meslier,https://cdn.sofifa.net/players/242/656/22_120.png,Goalkeeper,Leeds United,Left,2026.0
243282,D. McNeil,https://cdn.sofifa.net/players/243/282/22_120.png,Midfielder,Burnley,Left,2024.0
243388,B. Sosa,https://cdn.sofifa.net/players/243/388/22_120.png,Defender,VfB Stuttgart,Left,2025.0
244263,A. Rrahmani,https://cdn.sofifa.net/players/244/263/22_120.png,Defender,Napoli,Right,2024.0
244892,S. Diop,https://cdn.sofifa.net/players/244/892/22_120.png,Midfielder,AS Monaco,Right,2026.0
245037,Eric García,https://cdn.sofifa.net/players/245/037/22_120.png,Defender,FC Barcelona,Right,2026.0
245158,L. Suárez,https://cdn.sofifa.net/players/245/158/22_120.png,Forward,Granada CF,Right,2022.0
245541,G. Reyna,https://cdn.sofifa.net/players/245/541/22_120.png,Midfielder,Borussia Dortmund,Right,2025.0
246172,S. Chukwueze,https://cdn.sofifa.net/players/246/172/22_120.png,Midfielder,Villarreal CF,Left,2023.0
246242,B. Dia,https://cdn.sofifa.net/players/246/242/22_120.png,Forward,Villarreal CF,Right,2026.0
246420,J. Doku,https://cdn.sofifa.net/players/246/420/22_120.png,Midfielder,Stade Rennais FC,Right,2025.0
247257,Ibañez,https://cdn.sofifa.net/players/247/257/22_120.png,Defender,Roma,Right,2025.0
253163,R. Araujo,https://cdn.sofifa.net/players/253/163/22_120.png,Defender,FC Barcelona,Right,2023.0
104389,R. Jarstein,https://cdn.sofifa.net/players/104/389/22_120.png,Goalkeeper,Hertha BSC,Right,2023.0
158625,Dante,https://cdn.sofifa.net/players/158/625/22_120.png,Defender,OGC Nice,Left,2022.0
162895,Cesc Fàbregas,https://cdn.sofifa.net/players/162/895/22_120.png,Midfielder,AS Monaco,Right,2022.0
163264,T. Heaton,https://cdn.sofifa.net/players/163/264/22_120.png,Goalkeeper,Manchester United,Right,2023.0
164859,T. Walcott,https://cdn.sofifa.net/players/164/859/22_120.png,Midfielder,Southampton,Right,2023.0
169705,R. Bertrand,https://cdn.sofifa.net/players/169/705/22_120.png,Defender,Leicester City,Left,2023.0
169706,J. Cork,https://cdn.sofifa.net/players/169/706/22_120.png,Midfielder,Burnley,Right,2022.0
170320,L. De Silvestri,https://cdn.sofifa.net/players/170/320/22_120.png,Defender,Bologna,Right,2022.0
172723,A. Begović,https://cdn.sofifa.net/players/172/723/22_120.png,Goalkeeper,Everton,Right,2022.0
173208,D. Criscito,https://cdn.sofifa.net/players/173/208/22_120.png,Defender,Genoa,Left,2022.0
181318,A. Ekdal,https://cdn.sofifa.net/players/181/318/22_120.png,Midfielder,U.C. Sampdoria,Right,2022.0
182495,M. Cáceres,https://cdn.sofifa.net/players/182/495/22_120.png,Defender,Cagliari,Right,2022.0
183130,M. Albrighton,https://cdn.sofifa.net/players/183/130/22_120.png,Midfielder,Leicester City,Right,2024.0
183569,E. Choupo-Moting,https://cdn.sofifa.net/players/183/569/22_120.png,Forward,FC Bayern München,Right,2023.0
184190,R. Thomas,https://cdn.sofifa.net/players/184/190/22_120.png,Defender,Angers SCO,Left,2022.0
184826,Adrien Silva,https://cdn.sofifa.net/players/184/826/22_120.png,Midfielder,U.C. Sampdoria,Right,2022.0
186156,L. Ayling,https://cdn.sofifa.net/players/186/156/22_120.png,Defender,Leeds United,Right,2023.0
189251,S. Rudy,https://cdn.sofifa.net/players/189/251/22_120.png,Midfielder,TSG Hoffenheim,Right,2023.0
189712,K. Strootman,https://cdn.sofifa.net/players/189/712/22_120.png,Midfielder,Cagliari,Left,2022.0
190362,T. Pukki,https://cdn.sofifa.net/players/190/362/22_120.png,Forward,Norwich City,Right,2022.0
190765,P. Groß,https://cdn.sofifa.net/players/190/765/22_120.png,Midfielder,Brighton & Hove Albion,Right,2022.0
192041,N. Araújo,https://cdn.sofifa.net/players/192/041/22_120.png,Defender,RC Celta de Vigo,Right,2023.0
192641,K. Vogt,https://cdn.sofifa.net/players/192/641/22_120.png,Defender,TSG Hoffenheim,Right,2022.0
192665,A. Luthe,https://cdn.sofifa.net/players/192/665/22_120.png,Goalkeeper,1. FC Union Berlin,Right,2024.0
193116,M. Gonalons,https://cdn.sofifa.net/players/193/116/22_120.png,Midfielder,Granada CF,Right,2023.0
193331,K. Darlow,https://cdn.sofifa.net/players/193/331/22_120.png,Goalkeeper,Newcastle United,Right,2025.0
193352,R. Rodríguez,https://cdn.sofifa.net/players/193/352/22_120.png,Defender,Torino F.C.,Left,2024.0
193683,X. Chavalerin,https://cdn.sofifa.net/players/193/683/22_120.png,Midfielder,ESTAC Troyes,Left,2024.0
193881,F. Đuričić,https://cdn.sofifa.net/players/193/881/22_120.png,Midfielder,U.S. Sassuolo Calcio,Right,2022.0
194794,A. Yarmolenko,https://cdn.sofifa.net/players/194/794/22_120.png,Midfielder,West Ham United,Left,2022.0
194845,W. Khazri,https://cdn.sofifa.net/players/194/845/22_120.png,Forward,AS Saint-Étienne,Right,2022.0
195668,Joel Robles,https://cdn.sofifa.net/players/195/668/22_120.png,Goalkeeper,Real Betis Balompié,Right,2022.0
198368,Tomás Pina,https://cdn.sofifa.net/players/198/368/22_120.png,Midfielder,Deportivo Alavés,Right,2022.0
198719,N. Redmond,https://cdn.sofifa.net/players/198/719/22_120.png,Midfielder,Southampton,Right,2023.0
199393,N. Pallois,https://cdn.sofifa.net/players/199/393/22_120.png,Defender,FC Nantes,Left,2022.0
199561,Nolito,https://cdn.sofifa.net/players/199/561/22_120.png,Midfielder,RC Celta de Vigo,Right,2022.0
199577,Sergi Gómez,https://cdn.sofifa.net/players/199/577/22_120.png,Defender,RCD Espanyol de Barcelona,Right,2024.0
