sofifa_id,short_name,Positions,overall,potential,value_eur,wage_eur,age,height_cm,weak_foot,skill_moves,release_clause_eur,pace,shooting,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
210617,Samu Castillejo,Midfielder,77,77,11500000.0,41000.0,26,182,2,4,19600000.0,80.0,69.0,82.0,43.0,53.0,75,67,43,76,58,82,78,69,70,83,83,77,92,75,82,76,60,64,48,70,48,50,75,73,59,72,45,43,25,13,16,15,8,14,0.0
210864,E. Hysaj,Defender,77,78,11000000.0,48000.0,27,182,3,3,19500000.0,75.0,51.0,73.0,75.0,72.0,74,47,66,73,40,72,40,30,68,74,73,77,74,73,69,68,68,80,66,43,78,76,63,59,40,74,74,78,77,12,6,14,9,11,0.0
211320,D. Rugani,Defender,77,79,11500000.0,60000.0,26,190,3,2,19800000.0,59.0,40.0,63.0,79.0,72.0,40,33,79,69,35,61,45,25,65,64,55,63,60,78,55,61,79,62,76,39,72,82,28,50,36,70,79,78,77,5,10,5,5,5,0.0
211454,M. Elneny,Midfielder,77,77,9500000.0,68000.0,28,181,3,3,18100000.0,56.0,64.0,70.0,73.0,74.0,66,57,61,79,39,68,69,56,78,76,57,56,65,74,62,78,69,89,68,71,73,75,63,69,62,75,74,74,72,7,15,15,12,6,0.0
211575,André Gomes,Midfielder,77,77,11000000.0,71000.0,27,188,4,4,20900000.0,54.0,67.0,76.0,69.0,74.0,65,62,69,81,69,77,81,67,80,81,53,55,60,75,61,79,59,70,77,68,77,71,72,77,55,84,71,68,65,12,9,6,14,8,0.0
211784,N. Maupay,Forward,77,82,16000000.0,52000.0,24,173,4,3,31600000.0,77.0,78.0,73.0,41.0,71.0,61,80,73,74,76,68,63,55,59,78,79,76,76,79,81,78,59,74,67,71,80,26,82,69,80,69,30,55,33,11,12,7,8,14,0.0
212153,R. Gagliardini,Midfielder,77,77,10000000.0,73000.0,27,188,3,3,17000000.0,53.0,63.0,73.0,77.0,75.0,64,54,73,77,68,75,68,38,74,76,50,55,62,72,62,76,62,75,75,73,78,78,68,72,40,74,78,78,77,12,6,8,7,9,0.0
212245,Y. Gerhardt,Midfielder,77,78,12000000.0,55000.0,27,184,3,3,21300000.0,64.0,71.0,75.0,72.0,76.0,69,72,57,79,57,76,69,55,76,78,66,63,68,78,68,78,64,78,76,71,75,74,74,78,50,72,76,70,74,13,13,7,11,6,0.0
212491,A. Masuaku,Defender,77,78,11000000.0,56000.0,27,179,2,4,21700000.0,80.0,63.0,79.0,70.0,70.0,78,55,63,75,61,82,72,48,69,78,77,82,77,74,79,75,70,78,67,71,65,69,65,71,49,75,66,75,74,8,7,10,7,7,0.0
212501,L. Dendoncker,Midfielder,77,80,13500000.0,71000.0,26,189,4,2,26700000.0,61.0,72.0,71.0,78.0,82.0,75,66,79,81,71,73,73,71,78,76,53,68,55,73,54,85,73,83,85,76,75,77,76,75,55,77,78,78,75,14,8,14,14,6,0.0
212602,Diego Llorente,Defender,77,79,11000000.0,65000.0,27,186,3,2,21700000.0,71.0,40.0,65.0,76.0,78.0,55,39,78,75,31,56,30,35,72,77,69,72,66,75,62,45,82,71,78,37,85,82,43,51,53,72,73,73,76,8,12,11,9,7,0.0
212623,Santi Mina,Forward,77,81,15000000.0,25000.0,25,181,3,3,32600000.0,75.0,77.0,76.0,49.0,72.0,73,79,76,71,74,77,69,55,65,78,72,78,75,77,70,78,81,73,71,72,69,55,81,68,67,69,39,46,49,9,8,14,8,15,0.0
213655,A. Iwobi,Midfielder,77,79,13000000.0,68000.0,25,185,3,4,25700000.0,77.0,64.0,80.0,38.0,68.0,72,63,44,77,51,83,70,40,65,80,75,79,77,74,75,72,47,74,72,62,54,35,75,75,59,73,38,41,31,14,7,12,14,11,0.0
214947,J. Gbamin,Midfielder,77,80,12500000.0,62000.0,25,186,3,3,24700000.0,73.0,57.0,73.0,77.0,77.0,69,40,71,78,53,74,62,60,74,76,66,78,64,74,63,82,77,67,79,71,84,77,65,72,40,72,78,79,71,11,13,8,14,10,0.0
215057,I. Marcone,Midfielder,77,77,7500000.0,20000.0,31,182,3,3,15800000.0,47.0,63.0,71.0,73.0,80.0,58,58,66,78,49,71,59,60,77,77,54,42,58,74,61,73,54,82,81,69,80,75,68,74,59,77,73,75,72,16,11,12,16,10,0.0
215441,S. Guirassy,Forward,77,81,15000000.0,46000.0,25,187,3,3,29600000.0,71.0,77.0,75.0,38.0,76.0,56,80,75,73,73,76,66,67,63,79,69,72,68,74,63,76,77,70,80,71,72,29,79,68,79,72,42,29,34,11,8,12,12,8,0.0
215502,B. Drągowski,Goalkeeper,77,81,12000000.0,30000.0,23,188,2,1,21300000.0,0.0,0.0,0.0,0.0,0.0,19,12,13,35,12,20,12,20,32,18,46,42,33,72,54,53,57,34,56,18,19,21,15,62,21,65,20,16,16,79,73,70,77,80,44.0
216258,I. Bebou,Forward,77,77,11500000.0,37000.0,27,185,3,4,19600000.0,90.0,75.0,80.0,34.0,64.0,74,77,64,74,70,82,66,46,53,77,92,89,83,77,74,76,70,75,67,71,40,31,80,69,67,73,26,35,33,10,11,12,11,11,0.0
216435,S. Lobotka,Midfielder,77,80,13500000.0,56000.0,26,170,4,4,24000000.0,63.0,63.0,78.0,69.0,64.0,68,64,45,84,43,77,68,55,77,82,66,60,76,73,85,62,79,83,56,68,57,72,66,74,56,74,69,76,68,10,7,16,13,14,0.0
216497,M. Philipp,Forward,77,78,12500000.0,59000.0,27,183,4,3,22200000.0,78.0,79.0,79.0,42.0,61.0,68,78,50,76,78,80,68,65,62,80,80,76,79,77,76,82,59,68,67,79,36,39,76,74,83,69,39,48,34,8,12,10,10,9,0.0
217196,J. Palomino,Defender,77,77,7000000.0,41000.0,31,188,3,2,11900000.0,46.0,32.0,59.0,79.0,81.0,60,26,77,66,32,56,55,36,60,64,50,43,46,78,45,48,34,73,90,29,82,82,28,30,44,74,79,78,78,9,16,9,8,11,0.0
218659,M. Targett,Defender,77,82,14500000.0,52000.0,25,183,2,3,28600000.0,74.0,46.0,72.0,73.0,68.0,81,40,60,74,40,72,77,68,65,74,73,74,69,74,63,65,61,78,66,38,63,77,62,62,51,65,74,75,72,10,15,8,11,14,0.0
219145,G. Maripán,Defender,77,79,11000000.0,43000.0,27,193,2,2,21700000.0,34.0,41.0,51.0,78.0,80.0,41,39,79,68,31,45,29,27,72,61,34,34,31,75,32,58,68,59,91,35,80,77,40,43,30,71,78,79,74,7,12,7,16,12,0.0
219391,G. Escalante,Midfielder,77,78,10000000.0,50000.0,28,182,3,3,17800000.0,66.0,67.0,72.0,75.0,75.0,68,66,63,78,59,69,63,52,77,77,66,66,63,72,70,79,74,77,71,63,85,78,64,70,64,80,74,76,77,10,12,7,12,11,0.0
219522,J. Ledesma,Goalkeeper,77,80,9500000.0,24000.0,28,186,2,1,21600000.0,0.0,0.0,0.0,0.0,0.0,16,14,15,33,17,16,18,15,26,12,49,42,40,72,50,50,67,40,63,20,23,20,13,36,23,41,13,13,12,78,77,67,74,80,46.0
219681,J. Amavi,Defender,77,78,11000000.0,34000.0,27,176,5,3,21700000.0,76.0,65.0,74.0,75.0,76.0,74,60,71,75,56,74,69,49,70,75,76,76,73,74,75,72,83,81,73,68,74,78,71,62,65,71,74,75,73,11,10,11,14,12,0.0
220085,L. Waldschmidt,Forward,77,82,15500000.0,57000.0,25,181,3,3,27500000.0,74.0,80.0,76.0,29.0,62.0,63,79,59,75,72,76,73,63,65,75,77,71,78,74,77,81,66,70,64,82,44,28,82,75,83,72,33,19,18,14,10,7,9,16,0.0
220132,Zaldúa,Defender,77,77,9500000.0,30000.0,29,176,3,2,20000000.0,68.0,34.0,65.0,76.0,76.0,78,25,77,78,23,60,62,41,58,72,69,68,63,73,71,48,81,80,71,40,82,76,49,50,32,67,73,78,74,7,15,14,11,11,0.0
220421,H. Kamara,Defender,77,78,11000000.0,30000.0,27,168,3,3,21700000.0,88.0,61.0,76.0,71.0,76.0,71,61,55,73,47,74,64,41,69,74,89,88,83,75,92,68,66,84,73,57,77,72,70,66,46,74,71,74,75,8,9,16,9,13,0.0
220502,M. Zaccagni,Forward,77,80,14000000.0,57000.0,26,177,4,4,24900000.0,78.0,71.0,80.0,60.0,68.0,74,73,66,79,61,82,62,48,76,79,80,76,79,76,73,72,46,72,66,71,72,58,77,77,61,71,55,62,64,13,16,14,8,7,0.0
220621,S. Benrahma,Midfielder,77,80,14000000.0,59000.0,25,172,4,4,27700000.0,77.0,72.0,81.0,38.0,54.0,74,72,47,75,64,83,73,69,64,79,79,76,85,73,77,75,56,69,47,73,52,40,75,77,69,74,45,32,23,16,7,8,11,11,0.0
222357,B. Embolo,Forward,77,82,16000000.0,27000.0,24,187,4,3,28400000.0,85.0,73.0,74.0,51.0,82.0,63,69,71,76,64,77,68,51,70,74,83,86,67,76,67,84,73,79,85,71,78,44,82,72,66,74,40,63,38,13,6,7,7,12,0.0
222390,Unai López,Midfielder,77,81,14500000.0,21000.0,25,170,3,3,33000000.0,73.0,72.0,79.0,68.0,70.0,73,74,51,82,55,76,75,79,77,82,75,71,84,77,88,76,77,80,64,75,72,71,68,77,46,76,69,72,59,9,13,12,13,15,0.0
222400,H. Winks,Midfielder,77,80,12500000.0,66000.0,25,176,3,3,24700000.0,60.0,58.0,80.0,71.0,68.0,65,55,50,83,50,78,73,68,79,80,68,53,83,77,82,63,52,76,61,60,78,75,62,76,51,83,73,76,67,8,11,14,13,10,0.0
222509,Dani Ceballos,Midfielder,77,80,14500000.0,100000.0,24,179,3,4,30800000.0,60.0,68.0,82.0,66.0,67.0,74,65,41,80,62,83,77,67,77,83,66,55,79,75,77,76,51,75,61,72,75,71,72,76,55,80,66,70,69,12,15,16,7,13,0.0
223550,J. Omlin,Goalkeeper,77,81,11000000.0,20000.0,27,189,4,1,22800000.0,0.0,0.0,0.0,0.0,0.0,24,17,24,45,15,27,21,16,35,31,49,51,32,74,51,55,75,35,72,18,22,25,15,48,27,55,20,21,24,77,75,73,75,79,50.0
223874,V. Rongier,Midfielder,77,80,13500000.0,38000.0,26,172,4,3,26700000.0,69.0,67.0,77.0,74.0,74.0,67,63,40,81,66,75,74,69,80,80,71,68,77,75,89,75,73,82,69,68,75,81,70,74,65,75,76,80,71,11,8,12,7,11,0.0
223898,P. Bernardoni,Goalkeeper,77,82,13000000.0,15000.0,24,190,2,1,27000000.0,0.0,0.0,0.0,0.0,0.0,12,13,21,28,17,16,15,18,24,25,31,27,21,67,34,55,70,36,68,16,29,25,15,21,19,55,16,12,18,78,74,73,77,82,29.0
224221,J. Andersen,Defender,77,80,12500000.0,45000.0,25,192,3,2,24700000.0,58.0,47.0,59.0,77.0,78.0,36,40,76,78,33,53,49,36,80,67,55,60,48,75,58,73,74,69,83,43,80,76,34,61,44,72,77,78,76,13,7,9,15,14,0.0
224422,J. Boga,Midfielder,77,83,16500000.0,31000.0,24,174,3,4,31400000.0,85.0,73.0,81.0,37.0,63.0,78,72,59,73,60,84,78,64,69,79,90,81,88,67,82,80,61,68,63,75,56,41,72,68,55,73,24,42,34,15,8,9,14,16,0.0
225014,G. Castrovilli,Midfielder,77,81,15000000.0,43000.0,24,179,3,4,26600000.0,74.0,65.0,82.0,66.0,68.0,75,69,50,80,50,82,58,45,77,83,75,74,84,75,80,65,58,78,66,62,63,68,72,76,56,74,64,70,70,14,12,11,11,15,0.0
225024,M. Holgate,Defender,77,81,13500000.0,56000.0,24,184,3,3,26700000.0,73.0,43.0,69.0,78.0,77.0,69,37,76,77,40,67,53,35,76,70,70,75,67,77,64,55,78,76,75,42,81,78,52,62,40,74,78,80,77,13,12,9,8,16,0.0
225126,E. Skhiri,Midfielder,77,79,11500000.0,26000.0,26,185,3,3,21600000.0,58.0,69.0,73.0,77.0,73.0,67,69,73,74,60,73,72,55,71,76,61,55,74,73,64,75,75,91,65,72,69,84,62,65,58,69,78,75,72,15,14,8,14,14,0.0
225309,N. Amiri,Midfielder,77,81,15000000.0,41000.0,24,180,3,4,26600000.0,68.0,73.0,82.0,50.0,67.0,79,69,37,77,66,85,80,71,78,82,76,61,82,75,78,82,67,80,65,77,57,63,70,78,65,72,56,44,34,12,12,14,12,10,0.0
225793,B. Godfrey,Defender,77,85,22000000.0,56000.0,23,183,3,2,46200000.0,83.0,44.0,66.0,76.0,82.0,56,35,73,71,40,62,39,33,65,68,74,90,70,74,66,53,80,80,83,55,81,74,46,56,44,68,75,78,78,7,6,12,14,11,0.0
226637,Rubén Duarte,Defender,77,82,14500000.0,22000.0,25,180,2,2,33000000.0,66.0,36.0,67.0,77.0,69.0,76,28,75,77,34,64,60,62,65,73,68,64,64,73,65,51,60,68,70,33,70,74,54,37,40,64,78,79,80,13,8,10,11,10,0.0
227508,Melero,Midfielder,77,78,12000000.0,28000.0,27,183,3,3,26100000.0,63.0,76.0,72.0,73.0,76.0,63,77,75,81,73,73,68,67,77,76,61,65,61,74,64,76,71,79,79,75,68,74,81,76,78,72,70,74,70,13,7,9,16,12,0.0
227927,K. Walker-Peters,Defender,77,82,15000000.0,41000.0,24,174,4,3,29600000.0,76.0,38.0,75.0,73.0,68.0,78,35,64,73,25,74,54,31,62,77,78,74,72,75,80,38,75,78,61,41,70,72,65,64,32,73,73,77,74,9,8,7,11,12,0.0
228295,R. Holding,Defender,77,81,13000000.0,62000.0,25,189,3,2,25700000.0,57.0,34.0,65.0,79.0,75.0,52,30,72,75,27,63,33,30,61,69,55,58,54,78,61,48,81,68,78,27,75,80,40,57,38,72,78,81,80,14,11,10,14,13,0.0
228302,Pedraza,Defender,77,82,14500000.0,27000.0,25,184,2,3,31500000.0,78.0,72.0,75.0,73.0,77.0,75,72,66,72,63,76,74,57,68,75,78,78,77,75,64,78,67,83,76,69,72,72,75,66,64,64,72,76,74,12,6,14,7,12,0.0
229167,M. Rashica,Forward,77,82,15500000.0,38000.0,25,177,4,4,32200000.0,83.0,77.0,83.0,46.0,65.0,73,74,53,71,76,85,78,69,67,79,93,75,90,77,82,85,47,76,60,76,67,47,72,70,73,79,52,40,36,7,14,7,14,6,0.0
229752,D. Sow,Midfielder,77,80,14500000.0,25000.0,24,184,4,3,25700000.0,79.0,64.0,76.0,75.0,79.0,70,61,63,85,68,75,65,62,78,78,76,81,75,76,71,69,73,85,76,65,79,78,72,74,58,77,75,77,72,6,12,9,7,8,0.0
229942,A. Disasi,Defender,77,82,14500000.0,37000.0,23,190,2,2,28600000.0,52.0,28.0,57.0,77.0,83.0,25,20,76,71,36,56,34,27,68,64,51,53,34,73,35,54,72,70,92,17,77,76,23,51,36,70,78,79,73,12,8,11,8,6,0.0
229971,F. Centonze,Defender,77,80,13000000.0,18000.0,25,182,2,2,27000000.0,81.0,51.0,72.0,70.0,79.0,76,42,61,72,49,72,65,47,66,74,79,82,71,71,73,64,75,93,75,54,73,70,72,69,50,71,72,72,71,14,12,9,12,13,0.0
230717,T. Kadewere,Midfielder,77,80,14000000.0,59000.0,25,183,3,3,27700000.0,83.0,76.0,78.0,38.0,71.0,67,79,69,74,69,78,67,48,60,77,82,83,82,77,74,78,79,77,72,68,59,30,79,74,73,75,34,39,35,12,9,14,8,15,0.0
230899,A. Lookman,Midfielder,77,83,16500000.0,54000.0,23,174,4,4,0.0,85.0,73.0,82.0,29.0,62.0,73,74,48,72,60,83,69,51,53,80,87,83,90,69,85,77,64,75,55,70,62,32,74,72,62,76,27,23,24,12,12,9,15,6,0.0
230965,N. Nández,Midfielder,77,82,15500000.0,31000.0,25,172,3,3,27500000.0,77.0,67.0,77.0,76.0,83.0,65,68,57,80,50,75,51,52,72,78,76,77,82,81,81,74,77,93,77,65,87,79,75,74,55,80,77,79,73,8,8,14,5,15,0.0
230977,M. Almirón,Midfielder,77,78,12000000.0,40000.0,27,174,2,4,23700000.0,86.0,72.0,79.0,53.0,63.0,71,71,43,77,75,82,74,68,68,77,88,85,86,78,64,78,48,81,53,65,69,54,75,76,69,74,53,55,50,6,9,13,13,12,0.0
231102,L. Blas,Midfielder,77,83,16500000.0,24000.0,23,180,2,4,36300000.0,74.0,72.0,81.0,58.0,65.0,72,68,58,77,70,84,71,67,74,80,79,70,80,72,78,74,67,75,63,78,55,65,73,76,71,78,45,64,60,12,9,14,14,15,0.0
231318,R. Perraud,Defender,77,83,15500000.0,41000.0,23,173,2,3,32600000.0,74.0,72.0,74.0,72.0,73.0,77,65,62,77,70,75,72,73,72,74,74,74,73,75,80,84,56,86,64,78,85,75,76,71,60,69,73,74,70,6,7,10,11,13,0.0
231521,E. Palacios,Midfielder,77,83,17000000.0,41000.0,22,177,4,4,32300000.0,55.0,73.0,77.0,72.0,71.0,67,70,59,80,63,76,68,47,78,80,74,39,78,69,79,81,70,83,63,76,78,72,67,78,63,78,73,76,74,10,5,8,9,6,0.0
231554,J. Justin,Defender,77,83,15500000.0,64000.0,23,183,4,3,32600000.0,82.0,50.0,73.0,73.0,70.0,73,53,65,72,42,73,60,60,65,74,78,85,72,74,70,54,64,77,68,40,66,70,66,67,43,66,73,77,75,13,7,6,5,14,0.0
231628,Rafa Mir,Forward,77,84,21500000.0,26000.0,24,191,3,3,49500000.0,72.0,79.0,71.0,45.0,76.0,67,81,78,72,77,71,60,61,52,74,72,72,62,75,66,82,78,71,82,76,69,39,74,59,75,66,42,43,35,12,11,15,10,6,0.0
231633,I. Diop,Defender,77,83,15000000.0,48000.0,24,194,3,2,31500000.0,65.0,36.0,56.0,78.0,79.0,37,30,76,67,48,50,32,34,63,63,60,69,52,73,47,50,74,69,85,31,79,79,42,43,44,70,77,79,78,10,7,6,14,9,0.0
232104,D. James,Midfielder,77,82,16000000.0,62000.0,23,171,4,3,31600000.0,95.0,72.0,76.0,46.0,63.0,75,72,44,74,58,73,74,54,58,76,96,95,85,75,83,79,53,83,52,69,70,42,73,68,64,69,54,45,34,7,6,11,15,9,0.0
232144,F. Uduokhai,Defender,77,82,14500000.0,21000.0,23,193,3,2,27200000.0,67.0,39.0,60.0,80.0,72.0,35,33,79,71,18,49,34,31,59,69,66,68,67,79,63,62,68,63,78,35,68,77,35,49,38,72,79,82,80,6,10,10,9,14,0.0
232440,Caio Henrique,Defender,77,81,14000000.0,37000.0,23,179,2,3,27700000.0,72.0,54.0,75.0,73.0,59.0,76,50,62,78,43,74,73,70,70,76,74,71,75,77,75,60,70,80,48,58,59,74,72,71,48,77,73,75,73,11,15,9,6,8,0.0
232999,T. Adams,Midfielder,77,83,15500000.0,49000.0,22,175,3,3,29500000.0,81.0,48.0,73.0,74.0,75.0,55,48,65,80,33,70,52,42,74,73,78,83,79,77,85,51,84,86,68,46,78,74,65,74,51,76,74,77,69,6,13,12,8,7,0.0
234678,J. Mæhle,Defender,77,82,15000000.0,35000.0,24,185,3,3,26600000.0,89.0,56.0,72.0,66.0,78.0,76,50,59,73,62,72,63,25,68,75,86,91,67,74,64,65,84,90,74,62,73,63,76,65,33,70,63,72,70,12,8,12,10,8,0.0
234772,Salvi Sánchez,Midfielder,77,77,10000000.0,30000.0,30,175,3,3,22000000.0,89.0,70.0,76.0,39.0,53.0,75,77,43,77,64,77,72,68,71,75,88,90,80,67,85,68,59,71,43,59,53,39,69,73,63,66,36,39,41,10,12,7,9,6,0.0
234777,Z. Steffen,Goalkeeper,77,82,12000000.0,73000.0,26,191,3,1,23100000.0,0.0,0.0,0.0,0.0,0.0,14,9,13,52,8,15,13,11,52,31,54,52,58,72,49,56,71,39,69,12,31,19,9,58,37,56,13,12,12,78,73,74,72,83,53.0
234833,F. Müller,Goalkeeper,77,82,13000000.0,18000.0,23,190,4,1,24400000.0,0.0,0.0,0.0,0.0,0.0,12,11,11,32,10,18,13,12,28,24,43,43,42,75,41,54,58,34,67,12,25,19,11,42,19,38,20,11,12,76,74,72,73,81,43.0
235794,E. Eze,Midfielder,77,83,16500000.0,45000.0,23,178,3,4,34700000.0,77.0,69.0,81.0,47.0,68.0,70,71,49,77,55,83,71,68,68,79,77,77,81,70,80,68,67,77,68,69,58,49,71,76,69,77,36,57,40,10,12,9,14,10,0.0
235889,C. Ünder,Midfielder,77,79,13500000.0,42000.0,23,173,4,3,0.0,81.0,75.0,81.0,37.0,52.0,81,70,58,72,69,82,80,68,65,81,84,78,84,71,82,83,47,67,50,80,37,29,75,74,64,68,43,33,30,9,13,7,9,8,0.0
235945,Marc Roca,Midfielder,77,82,14500000.0,49000.0,24,184,3,3,25000000.0,50.0,62.0,73.0,70.0,68.0,66,59,42,82,44,72,66,52,85,77,50,50,67,72,65,66,57,72,66,69,71,75,60,80,69,74,73,73,71,12,11,11,10,8,0.0
236403,E. Ndicka,Defender,77,84,20000000.0,19000.0,21,192,3,2,38000000.0,75.0,47.0,74.0,77.0,76.0,66,38,78,76,31,76,59,30,74,78,69,79,55,76,55,65,72,75,78,54,74,75,67,71,33,78,77,79,74,13,8,7,8,8,0.0
236477,A. Claude-Maurice,Midfielder,77,83,16500000.0,28000.0,23,175,3,4,34700000.0,87.0,73.0,80.0,68.0,68.0,70,71,57,76,61,80,80,69,74,78,88,86,90,68,81,77,71,72,67,78,65,70,75,78,65,75,69,71,58,11,13,15,14,15,0.0
236496,M. Guendouzi,Midfielder,77,84,20000000.0,56000.0,22,185,3,3,0.0,74.0,63.0,75.0,72.0,76.0,67,56,65,79,55,75,76,67,78,77,73,75,74,75,70,74,69,80,72,68,82,75,67,77,62,74,72,73,70,6,13,6,13,11,0.0
236499,Douglas Luiz,Midfielder,77,82,14500000.0,47000.0,23,175,2,3,28600000.0,67.0,67.0,76.0,74.0,69.0,69,64,62,78,58,75,66,63,77,78,69,65,74,80,74,76,66,73,66,76,74,74,52,73,44,77,77,75,71,12,6,13,10,7,0.0
236532,R. Koch,Defender,77,84,19500000.0,56000.0,24,191,4,2,41000000.0,66.0,38.0,64.0,78.0,75.0,40,27,78,74,29,59,31,28,71,70,54,75,64,75,59,56,66,73,78,42,73,77,52,65,38,74,79,79,76,9,6,15,8,6,0.0
236593,C. Stengs,Midfielder,77,84,21500000.0,28000.0,22,187,3,4,45200000.0,76.0,68.0,80.0,33.0,59.0,70,65,42,77,71,77,75,62,72,85,75,76,81,79,69,75,55,76,58,67,42,27,75,81,52,78,37,31,30,14,11,7,5,10,0.0
236639,Xeka,Midfielder,77,80,12500000.0,32000.0,26,186,4,3,24700000.0,55.0,61.0,75.0,71.0,77.0,58,49,67,80,48,77,75,68,80,79,56,54,60,74,55,81,80,79,75,71,81,73,65,78,56,75,72,70,67,7,5,11,5,6,0.0
236772,D. Szoboszlai,Midfielder,77,87,23000000.0,46000.0,20,186,4,4,43700000.0,79.0,78.0,79.0,34.0,64.0,78,73,58,78,79,80,88,87,77,83,78,79,78,73,61,84,69,74,69,84,40,32,63,78,79,80,35,30,25,10,10,13,10,6,0.0
236786,M. Terrier,Forward,77,81,15500000.0,42000.0,24,184,3,3,30600000.0,84.0,77.0,76.0,35.0,66.0,72,78,69,78,68,76,77,58,72,77,83,84,73,76,68,78,72,70,68,77,55,27,79,76,66,74,34,31,34,12,5,13,5,8,0.0
238160,M. Demiral,Defender,77,83,15000000.0,51000.0,23,190,3,2,0.0,73.0,39.0,60.0,79.0,80.0,31,32,73,59,42,57,48,23,59,59,67,78,63,68,63,60,71,69,84,38,85,78,26,38,41,72,78,83,79,15,7,13,6,11,0.0
238744,W. McKennie,Midfielder,77,82,16000000.0,57000.0,22,183,3,3,27600000.0,81.0,71.0,76.0,76.0,83.0,65,69,80,79,75,77,67,63,75,76,80,81,73,76,69,74,92,85,81,71,81,76,78,77,61,76,74,77,77,7,9,12,9,11,0.0
239093,J. Clauss,Defender,77,77,9500000.0,29000.0,28,178,3,3,19000000.0,85.0,66.0,76.0,67.0,71.0,78,66,58,72,56,76,66,54,63,76,86,84,84,75,71,75,64,89,64,65,67,68,72,68,42,68,64,72,70,15,14,15,8,15,0.0
239901,S. Kalajdžić,Forward,77,82,16000000.0,27000.0,23,200,3,3,30000000.0,61.0,73.0,73.0,45.0,70.0,59,82,86,74,68,74,50,47,64,78,64,58,63,78,54,74,55,68,82,61,44,32,80,70,41,72,39,46,47,7,6,13,14,15,0.0
240690,N. González,Forward,77,83,17000000.0,47000.0,23,180,2,4,32300000.0,87.0,71.0,82.0,45.0,60.0,66,79,80,69,68,84,59,42,54,83,85,88,81,75,78,69,79,62,55,54,67,39,79,68,79,75,38,46,39,10,6,9,5,8,0.0
240740,C. Hudson-Odoi,Midfielder,77,87,23000000.0,72000.0,20,178,3,4,47200000.0,82.0,67.0,81.0,40.0,59.0,75,70,53,77,59,83,73,71,69,80,87,78,85,70,78,67,64,66,58,65,50,32,70,73,55,69,43,39,38,14,13,11,15,5,0.0
241049,Gorosabel,Defender,77,82,15000000.0,25000.0,24,174,2,2,32600000.0,75.0,46.0,71.0,75.0,68.0,75,38,71,76,39,70,63,33,70,74,72,77,71,72,75,52,70,77,67,58,59,75,65,66,38,66,73,77,74,8,6,10,10,15,0.0
241096,S. Tonali,Midfielder,77,86,22500000.0,25000.0,21,181,4,3,42800000.0,78.0,65.0,76.0,72.0,76.0,72,60,69,81,60,76,74,72,80,79,74,82,74,73,74,75,64,76,76,70,80,73,60,77,64,74,70,74,72,13,9,8,7,7,0.0
241202,P. Daka,Forward,77,84,21500000.0,78000.0,22,183,3,3,45200000.0,93.0,78.0,76.0,24.0,71.0,51,82,67,68,73,74,65,35,61,76,92,94,89,77,74,76,89,82,67,71,63,17,80,53,75,69,18,24,16,8,6,9,5,11,0.0
241508,M. Damsgaard,Midfielder,77,87,23000000.0,16000.0,20,180,3,4,43700000.0,85.0,69.0,82.0,48.0,63.0,63,71,51,74,48,83,66,82,70,80,90,81,91,70,86,71,72,74,57,72,64,45,74,77,47,74,52,46,40,6,10,14,11,7,0.0
241721,Rafael Leão,Midfielder,77,82,16000000.0,36000.0,22,188,4,4,28400000.0,88.0,73.0,79.0,27.0,70.0,70,74,58,72,65,84,72,58,60,80,86,90,74,70,59,78,62,68,76,69,60,24,74,68,63,76,22,24,21,10,12,15,11,9,0.0
242656,I. Meslier,Goalkeeper,77,85,20500000.0,34000.0,21,196,2,1,43100000.0,0.0,0.0,0.0,0.0,0.0,18,11,15,40,9,20,12,10,37,35,35,37,42,72,25,55,42,40,53,17,27,19,8,62,11,67,22,17,19,79,76,73,73,81,36.0
243282,D. McNeil,Midfielder,77,83,17000000.0,27000.0,21,183,2,3,35700000.0,72.0,68.0,80.0,53.0,67.0,81,66,59,77,57,81,77,75,72,80,74,71,76,75,77,70,68,78,65,71,57,46,73,75,62,77,57,54,44,6,14,14,12,14,0.0
243388,B. Sosa,Defender,77,82,15000000.0,23000.0,23,187,2,3,28100000.0,79.0,43.0,75.0,71.0,69.0,86,36,64,74,35,76,75,55,72,76,78,79,72,74,68,58,67,78,67,44,65,71,64,73,31,69,71,72,70,10,6,6,8,9,0.0
244263,A. Rrahmani,Defender,77,80,12000000.0,51000.0,27,192,4,2,21300000.0,62.0,51.0,60.0,78.0,80.0,49,43,75,64,39,59,49,21,60,64,54,69,49,69,47,60,72,73,85,66,78,73,49,48,34,65,78,82,80,12,8,13,8,7,0.0
