sofifa_id,player_url,short_name,long_name,Positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
222331,https://sofifa.com/player/222331/lukas-klostermann/220002,L. Klostermann,Lukas Manuel Klostermann,Defender,80,84,26500000.0,67000.0,25,1996-06-03,187,88,112172.0,RB Leipzig,German 1. Bundesliga,1.0,SUB,16.0,,2014-08-22,2024.0,21,Germany,1337.0,SUB,26.0,Right,3,2,2,Medium/Medium,Normal (185+),Yes,47000000.0,,"Speed Dribbler (AI), Team Player",85.0,51.0,64.0,71.0,82.0,77.0,72,59,78,74,41,71,45,22,63,73,81,89,63,81,60,58,82,82,76,31,72,81,70,55,26,68,84,81,86,8,12,10,7,7,,69+2,69+2,69+2,70,69,69,69,70,68+2,68+2,68+2,72+2,69+2,69+2,69+2,72+2,80+2,76+2,76+2,76+2,80+2,81+2,80+2,80+2,80+2,81+2,17+2,https://cdn.sofifa.net/players/222/331/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png
223724,https://sofifa.com/player/223724/stefan-lainer/220002,S. Lainer,Stefan Lainer,Defender,80,80,19000000.0,34000.0,28,1992-08-27,175,73,23.0,Borussia Mönchengladbach,German 1. Bundesliga,1.0,SUB,18.0,,2019-07-01,2024.0,4,Austria,,,,Right,3,2,2,High/High,Normal (170-185),No,32300000.0,#Engine,"Dives Into Tackles (AI), Early Crosser, Speed Dribbler (AI)",78.0,63.0,70.0,75.0,74.0,80.0,78,59,64,76,63,76,65,33,70,71,79,78,76,77,78,73,69,92,72,65,88,74,66,60,45,75,75,77,74,10,14,7,8,7,,69+2,69+2,69+2,72,70,70,70,72,70+2,70+2,70+2,74+2,72+2,72+2,72+2,74+2,77+2,75+2,75+2,75+2,77+2,77+2,74+2,74+2,74+2,77+2,17+2,https://cdn.sofifa.net/players/223/724/22_120.png,https://cdn.sofifa.net/teams/23/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/at.png
223959,https://sofifa.com/player/223959/lucas-torreira/220002,L. Torreira,Lucas Torreira Di Pascua,Midfielder,80,84,26500000.0,77000.0,25,1996-02-11,166,60,110374.0,Fiorentina,Italian Serie A,1.0,SUB,18.0,Arsenal,,2022.0,60,Uruguay,,,,Right,3,3,2,Medium/High,Normal (170-),Yes,,,,74.0,67.0,74.0,79.0,79.0,75.0,71,61,59,78,65,77,70,72,73,79,76,72,86,77,90,78,52,84,68,74,86,83,68,74,48,78,80,82,76,5,5,13,7,9,,70+2,70+2,70+2,74,73,73,73,74,75+2,75+2,75+2,75+2,77+2,77+2,77+2,75+2,78+2,79+2,79+2,79+2,78+2,77+2,76+2,76+2,76+2,77+2,15+2,https://cdn.sofifa.net/players/223/959/22_120.png,https://cdn.sofifa.net/teams/110374/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/uy.png
224179,https://sofifa.com/player/224179/borja-iglesias-quintas/220002,Borja Iglesias,Borja Iglesias Quintas,Forward,80,80,21500000.0,34000.0,28,1993-01-17,187,86,449.0,Real Betis Balompié,Spain Primera Division,1.0,ST,9.0,,2019-08-14,2024.0,45,Spain,,,,Right,3,3,1,High/Medium,Normal (185+),Yes,45200000.0,#Strength,"Finesse Shot, Outside Foot Shot",65.0,80.0,64.0,74.0,35.0,80.0,50,82,80,73,71,74,51,36,65,79,61,69,60,76,73,83,70,71,90,74,69,30,83,71,79,80,32,31,18,14,12,16,13,16,,79+1,79+1,79+1,72,76,76,76,72,74+2,74+2,74+2,71+2,69+2,69+2,69+2,71+2,53+2,56+2,56+2,56+2,53+2,50+2,51+2,51+2,51+2,50+2,21+2,https://cdn.sofifa.net/players/224/179/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
224309,https://sofifa.com/player/224309/joan-jordan-moreno/220002,Joan Jordán,Joan Jordán Moreno,Midfielder,80,81,24500000.0,33000.0,26,1994-07-06,183,74,481.0,Sevilla FC,Spain Primera Division,1.0,RCM,8.0,,2019-07-04,2023.0,45,Spain,,,,Right,4,4,1,Medium/Medium,Lean (170-185),Yes,53300000.0,,"Dives Into Tackles (AI), Long Shot Taker (AI)",63.0,75.0,81.0,77.0,67.0,76.0,70,75,47,84,59,79,83,81,84,80,59,66,67,77,58,80,55,81,74,78,80,69,69,82,69,77,67,76,54,13,12,13,12,9,,72+2,72+2,72+2,75,76,76,76,75,78+2,78+2,78+2,76+2,80+1,80+1,80+1,76+2,72+2,76+2,76+2,76+2,72+2,69+2,69+2,69+2,69+2,69+2,19+2,https://cdn.sofifa.net/players/224/309/22_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
225085,https://sofifa.com/player/225085/jonathan-bamba/220002,J. Bamba,Jonathan Bamba,Midfielder,80,83,28000000.0,42000.0,25,1996-03-26,175,70,65.0,LOSC Lille,French Ligue 1,1.0,LM,7.0,,2018-07-02,2023.0,18,France,,,,Right,4,4,2,High/High,Normal (170-185),No,55300000.0,,"Solid Player, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot",89.0,75.0,74.0,81.0,39.0,69.0,74,73,61,76,68,81,75,67,66,81,89,89,83,78,84,78,73,82,64,75,62,36,79,77,76,78,33,39,38,15,14,15,8,9,,76+2,76+2,76+2,79,79,79,79,79,78+2,78+2,78+2,79+2,73+2,73+2,73+2,79+2,63+2,59+2,59+2,59+2,63+2,60+2,51+2,51+2,51+2,60+2,19+2,https://cdn.sofifa.net/players/225/085/22_120.png,https://cdn.sofifa.net/teams/65/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
225201,https://sofifa.com/player/225201/alejandro-berenguer-remiro/220002,Álex Berenguer,Alejandro Berenguer Remiro,Midfielder,80,81,25000000.0,32000.0,25,1995-07-04,175,73,448.0,Athletic Club de Bilbao,Spain Primera Division,1.0,RM,7.0,,2020-10-02,2024.0,45,Spain,,,,Right,4,3,1,High/Medium,Normal (170-185),No,54400000.0,,"Finesse Shot, Speed Dribbler (AI), Outside Foot Shot",82.0,76.0,76.0,81.0,63.0,65.0,76,79,49,79,70,80,74,75,65,81,86,79,85,79,84,77,73,74,56,72,72,65,79,78,69,73,65,64,66,14,16,8,6,13,,75+2,75+2,75+2,80,79,79,79,80,79+2,79+2,79+2,79+2,75+2,75+2,75+2,79+2,73+2,71+2,71+2,71+2,73+2,71+2,65+2,65+2,65+2,71+2,19+2,https://cdn.sofifa.net/players/225/201/22_120.png,https://cdn.sofifa.net/teams/448/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
225953,https://sofifa.com/player/225953/steven-bergwijn/220002,S. Bergwijn,Steven Charles Bergwijn,Midfielder,80,84,30000000.0,82000.0,23,1997-10-08,178,78,18.0,Tottenham Hotspur,English Premier League,1.0,SUB,23.0,,2020-01-29,2025.0,34,Netherlands,105035.0,SUB,7.0,Right,2,4,2,High/Medium,Stocky (170-185),Yes,59300000.0,,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",85.0,78.0,75.0,82.0,39.0,69.0,77,75,60,80,75,84,78,66,63,82,87,84,79,78,89,84,68,74,75,81,50,34,78,77,68,76,52,28,26,11,14,12,14,13,,78+2,78+2,78+2,80,80,80,80,80,79+2,79+2,79+2,79+2,72+2,72+2,72+2,79+2,62+2,58+2,58+2,58+2,62+2,58+2,51+2,51+2,51+2,58+2,20+2,https://cdn.sofifa.net/players/225/953/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
226491,https://sofifa.com/player/226491/kieran-tierney/220002,K. Tierney,Kieran Tierney,Defender,80,86,31000000.0,69000.0,24,1997-06-05,178,70,1.0,Arsenal,English Premier League,1.0,LB,3.0,,2019-08-08,2024.0,42,Scotland,1359.0,LCB,6.0,Left,3,3,2,High/High,Normal (170-185),Yes,65100000.0,#Engine,"Long Throw-in, Injury Prone, Speed Dribbler (AI)",84.0,60.0,75.0,77.0,75.0,79.0,82,52,59,77,38,78,72,56,68,77,86,83,76,76,77,79,80,86,74,66,84,77,73,73,42,74,78,76,76,13,16,8,12,13,,70+2,70+2,70+2,75,74,74,74,75,74+2,74+2,74+2,76+2,75+2,75+2,75+2,76+2,79+2,77+2,77+2,77+2,79+2,78+2,75+2,75+2,75+2,78+2,20+2,https://cdn.sofifa.net/players/226/491/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1359/60.png,https://cdn.sofifa.net/flags/gb-sct.png
226754,https://sofifa.com/player/226754/ismael-bennacer/220002,I. Bennacer,Ismaël Bennacer,Midfielder,80,84,30000000.0,41000.0,23,1997-12-01,175,70,47.0,AC Milan,Italian Serie A,1.0,SUB,4.0,,2019-08-04,2024.0,97,Algeria,,,,Left,3,4,2,Medium/Medium,Lean (170-185),No,53300000.0,#Acrobat,Technical Dribbler (AI),73.0,67.0,80.0,84.0,73.0,73.0,72,63,62,84,64,84,70,73,83,84,80,67,86,81,88,74,78,79,66,72,81,75,64,81,68,79,74,76,69,9,12,10,16,15,,72+2,72+2,72+2,77,76,76,76,77,79+2,79+2,79+2,78+2,80+2,80+2,80+2,78+2,77+2,79+2,79+2,79+2,77+2,75+2,74+2,74+2,74+2,75+2,20+2,https://cdn.sofifa.net/players/226/754/22_120.png,https://cdn.sofifa.net/teams/47/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/dz.png
227290,https://sofifa.com/player/227290/marko-dmitrovic/220002,M. Dmitrović,Marko Dmitrović,Goalkeeper,80,81,16000000.0,26000.0,29,1992-01-24,194,94,481.0,Sevilla FC,Spain Primera Division,1.0,SUB,1.0,,2021-07-04,2025.0,51,Serbia,,,,Left,2,1,1,Medium/Medium,Stocky (185+),Yes,34800000.0,,"GK Long Throw, Team Player",,,,,,,30,20,20,40,20,8,20,18,40,9,39,35,32,76,37,59,50,45,79,17,20,17,9,45,58,59,19,22,20,77,79,78,80,81,37.0,30+2,30+2,30+2,26,28,28,28,26,29+2,29+2,29+2,29+2,32+2,32+2,32+2,29+2,30+2,32+2,32+2,32+2,30+2,30+2,30+2,30+2,30+2,30+2,79+2,https://cdn.sofifa.net/players/227/290/22_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/rs.png
227813,https://sofifa.com/player/227813/oleksandr-zinchenko/220002,O. Zinchenko,Oleksandr Zinchenko,Defender,80,85,29500000.0,95000.0,24,1996-12-15,175,64,10.0,Manchester City,English Premier League,1.0,SUB,11.0,,2016-07-04,2024.0,49,Ukraine,1366.0,LCM,17.0,Left,3,3,2,High/Medium,Lean (170-185),Yes,56800000.0,,"Flair, Long Shot Taker (AI)",73.0,65.0,80.0,80.0,77.0,69.0,82,58,70,82,61,80,81,76,78,82,75,71,78,78,78,77,72,76,63,71,74,77,75,78,59,80,78,79,76,15,11,13,11,11,,72+2,72+2,72+2,76,76,76,76,76,77+2,77+2,77+2,77+2,78+2,78+2,78+2,77+2,78+2,78+2,78+2,78+2,78+2,78+2,75+2,75+2,75+2,78+2,19+2,https://cdn.sofifa.net/players/227/813/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1366/60.png,https://cdn.sofifa.net/flags/ua.png
227928,https://sofifa.com/player/227928/nelson-cabral-semedo/220002,Nélson Semedo,Nélson Cabral Semedo,Defender,80,81,22000000.0,81000.0,27,1993-11-16,177,69,110.0,Wolverhampton Wanderers,English Premier League,1.0,RWB,22.0,,2020-09-23,2023.0,38,Portugal,1354.0,SUB,2.0,Right,3,4,2,Medium/Medium,Unique,Yes,43500000.0,,Speed Dribbler (AI),82.0,57.0,68.0,81.0,75.0,75.0,76,50,58,75,42,81,61,30,65,79,81,83,87,79,79,74,81,84,67,60,81,76,72,62,38,79,75,79,77,16,12,10,14,12,,69+2,69+2,69+2,74,72,72,72,74,73+2,73+2,73+2,75+2,73+2,73+2,73+2,75+2,78+2,75+2,75+2,75+2,78+2,77+2,75+2,75+2,75+2,77+2,21+2,https://cdn.sofifa.net/players/227/928/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png
229237,https://sofifa.com/player/229237/manuel-akanji/220002,M. Akanji,Manuel Obafemi Akanji,Defender,80,83,25000000.0,54000.0,25,1995-07-19,187,91,22.0,Borussia Dortmund,German 1. Bundesliga,1.0,RCB,16.0,,2018-01-15,2023.0,47,Switzerland,,,,Right,4,2,2,Medium/Medium,Normal (185+),No,44400000.0,,,81.0,48.0,67.0,74.0,81.0,77.0,53,38,78,79,42,74,54,59,69,75,77,84,69,81,65,75,83,72,80,48,74,81,37,65,40,76,82,82,76,10,9,13,6,9,,64+2,64+2,64+2,65,65,65,65,65,67+2,67+2,67+2,68+2,70+2,70+2,70+2,68+2,75+2,77+2,77+2,77+2,75+2,77+2,80+2,80+2,80+2,77+2,17+2,https://cdn.sofifa.net/players/229/237/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/ch.png
229261,https://sofifa.com/player/229261/denis-zakaria/220002,D. Zakaria,Denis Lemi Zakaria Lako Lado,Midfielder,80,86,30500000.0,28000.0,24,1996-11-20,191,81,23.0,Borussia Mönchengladbach,German 1. Bundesliga,1.0,SUB,8.0,,2017-07-01,2022.0,47,Switzerland,,,,Right,3,3,2,High/Medium,Normal (185+),Yes,58000000.0,,Playmaker (AI),83.0,64.0,72.0,75.0,80.0,84.0,67,66,67,79,35,76,63,46,73,76,79,86,67,82,64,73,66,81,87,63,85,80,65,73,38,83,81,82,79,12,12,7,13,11,,72+2,72+2,72+2,74,74,74,74,74,74+2,74+2,74+2,75+2,76+2,76+2,76+2,75+2,79+2,79+2,79+2,79+2,79+2,79+2,80+2,80+2,80+2,79+2,19+2,https://cdn.sofifa.net/players/229/261/22_120.png,https://cdn.sofifa.net/teams/23/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/ch.png
229582,https://sofifa.com/player/229582/gianluca-mancini/220002,G. Mancini,Gianluca Mancini,Defender,80,84,26500000.0,52000.0,25,1996-04-17,190,77,52.0,Roma,Italian Serie A,1.0,RCB,23.0,,2020-07-01,2024.0,27,Italy,,,,Right,3,2,2,Medium/High,Normal (185+),Yes,47000000.0,,Leadership,61.0,45.0,50.0,59.0,80.0,84.0,34,48,82,67,40,51,38,34,42,75,59,63,34,80,57,51,87,86,83,34,85,82,32,51,47,72,78,81,77,13,12,8,6,8,,58+2,58+2,58+2,54,57,57,57,54,56+2,56+2,56+2,57+2,62+2,62+2,62+2,57+2,70+2,74+2,74+2,74+2,70+2,73+2,80+2,80+2,80+2,73+2,17+2,https://cdn.sofifa.net/players/229/582/22_120.png,https://cdn.sofifa.net/teams/52/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
229857,https://sofifa.com/player/229857/stefano-sensi/220002,S. Sensi,Stefano Sensi,Midfielder,80,83,27500000.0,95000.0,25,1995-08-05,168,62,44.0,Inter,Italian Serie A,1.0,SUB,12.0,,2020-09-01,2024.0,27,Italy,,,,Right,4,4,1,Medium/Medium,Normal (170-),Yes,48800000.0,#Playmaker ,"Injury Prone, Dives Into Tackles (AI), Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",67.0,60.0,83.0,83.0,67.0,59.0,78,49,45,87,49,79,75,75,84,90,71,64,81,73,91,69,68,65,50,73,71,74,62,86,73,78,63,73,73,10,6,8,11,13,,65+2,65+2,65+2,75,73,73,73,75,78+2,78+2,78+2,76+2,80+2,80+2,80+2,76+2,75+2,76+2,76+2,76+2,75+2,72+2,68+2,68+2,68+2,72+2,17+2,https://cdn.sofifa.net/players/229/857/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
229927,https://sofifa.com/player/229927/gerson-santos-da-silva/220002,Gerson,Gerson Santos da Silva,Midfielder,80,84,30000000.0,41000.0,24,1997-05-20,184,72,219.0,Olympique de Marseille,French Ligue 1,1.0,CM,8.0,,2021-07-02,2026.0,54,Brazil,,,,Left,2,3,2,Medium/Medium,Normal (170-185),No,59300000.0,,,74.0,64.0,79.0,80.0,78.0,77.0,73,61,54,86,56,77,79,60,79,84,73,74,79,84,81,69,68,77,76,65,81,81,74,77,67,78,79,82,78,14,13,13,9,9,,71+2,71+2,71+2,76,76,76,76,76,78+2,78+2,78+2,77+2,80+2,80+2,80+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,77+2,77+2,77+2,78+2,19+2,https://cdn.sofifa.net/players/229/927/22_120.png,https://cdn.sofifa.net/teams/219/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/br.png
230767,https://sofifa.com/player/230767/renato-junior-luz-sanches/220002,Renato Sanches,Renato Júnior Luz Sanches,Midfielder,80,86,33000000.0,38000.0,23,1997-08-18,176,70,65.0,LOSC Lille,French Ligue 1,1.0,LCM,18.0,,2019-08-23,2023.0,38,Portugal,,,,Right,4,4,3,High/High,Normal (170-185),Yes,69300000.0,#Engine,"Injury Prone, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",84.0,74.0,77.0,84.0,72.0,84.0,72,67,61,81,68,84,69,68,79,83,86,83,85,80,89,89,84,87,83,78,84,75,74,79,68,83,73,74,65,5,12,6,13,14,,77+3,77+3,77+3,79,79,79,79,79,80+3,80+3,80+3,80+3,80+3,80+3,80+3,80+3,77+3,78+3,78+3,78+3,77+3,76+3,75+3,75+3,75+3,76+3,18+3,https://cdn.sofifa.net/players/230/767/22_120.png,https://cdn.sofifa.net/teams/65/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/pt.png
231447,https://sofifa.com/player/231447/donyell-malen/220002,D. Malen,Donyell Malen,Forward,80,85,33000000.0,59000.0,22,1999-01-19,179,78,22.0,Borussia Dortmund,German 1. Bundesliga,1.0,LS,21.0,,2021-07-27,2026.0,34,Netherlands,105035.0,SUB,18.0,Right,3,4,2,Medium/Low,Normal (170-185),No,58600000.0,#Speedster,"Flair, Outside Foot Shot, Technical Dribbler (AI)",90.0,79.0,72.0,83.0,30.0,74.0,71,82,69,75,74,83,74,61,64,83,90,90,84,81,83,79,77,79,75,72,62,31,80,77,74,76,27,24,16,7,9,9,10,14,,80+2,80+2,80+2,81,81,81,81,81,80+2,80+2,80+2,80+2,72+2,72+2,72+2,80+2,59+2,55+2,55+2,55+2,59+2,55+2,47+2,47+2,47+2,55+2,18+2,https://cdn.sofifa.net/players/231/447/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
232119,https://sofifa.com/player/232119/caglar-soyuncu/220002,Ç. Söyüncü,Çağlar Söyüncü,Defender,80,83,25000000.0,88000.0,25,1996-05-23,185,82,95.0,Leicester City,English Premier League,1.0,RCB,4.0,,2018-08-09,2023.0,48,Turkey,,,,Right,4,2,1,Medium/Medium,Normal (185+),Yes,49400000.0,,,76.0,46.0,60.0,67.0,80.0,80.0,46,39,75,76,48,65,39,39,64,71,69,81,64,77,57,65,76,70,82,44,89,79,42,55,52,76,78,84,80,6,7,7,7,7,,61+2,61+2,61+2,61,62,62,62,61,63+2,63+2,63+2,63+2,66+2,66+2,66+2,63+2,73+2,76+2,76+2,76+2,73+2,74+2,80+2,80+2,80+2,74+2,14+2,https://cdn.sofifa.net/players/232/119/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/tr.png
232293,https://sofifa.com/player/232293/victor-osimhen/220002,V. Osimhen,Victor James Osimhen,Forward,80,87,43000000.0,66000.0,22,1998-12-29,185,78,48.0,Napoli,Italian Serie A,1.0,ST,9.0,,2020-09-01,2025.0,133,Nigeria,,,,Right,4,3,2,High/Medium,Lean (185+),No,81700000.0,,"Speed Dribbler (AI), Chip Shot (AI)",88.0,80.0,63.0,75.0,39.0,81.0,64,85,78,69,75,74,63,48,53,77,83,92,77,78,68,78,88,80,82,72,76,34,81,65,75,72,36,38,19,14,14,10,9,6,,80+2,80+2,80+2,76,77,77,77,76,74+2,74+2,74+2,75+2,67+2,67+2,67+2,75+2,59+2,56+2,56+2,56+2,59+2,56+2,54+2,54+2,54+2,56+2,18+2,https://cdn.sofifa.net/players/232/293/22_120.png,https://cdn.sofifa.net/teams/48/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/ng.png
233195,https://sofifa.com/player/233195/xaver-schlager/220002,X. Schlager,Xaver Schlager,Midfielder,80,84,27500000.0,53000.0,23,1997-09-28,174,76,175.0,VfL Wolfsburg,German 1. Bundesliga,1.0,RDM,24.0,,2019-07-01,2023.0,4,Austria,1322.0,SUB,23.0,Left,3,3,2,High/High,Stocky (170-185),No,48800000.0,,"Dives Into Tackles (AI), Long Shot Taker (AI)",69.0,70.0,73.0,77.0,73.0,81.0,59,66,44,79,60,76,70,60,77,77,74,64,78,81,77,78,63,85,80,76,85,83,75,78,56,74,75,74,69,6,8,8,12,7,,71+2,71+2,71+2,73,75,75,75,73,76+2,76+2,76+2,74+2,78+2,78+2,78+2,74+2,75+2,79+2,79+2,79+2,75+2,73+2,73+2,73+2,73+2,73+2,16+2,https://cdn.sofifa.net/players/233/195/22_120.png,https://cdn.sofifa.net/teams/175/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1322/60.png,https://cdn.sofifa.net/flags/at.png
233306,https://sofifa.com/player/233306/dean-henderson/220002,D. Henderson,Dean Henderson,Goalkeeper,80,87,36000000.0,70000.0,24,1997-03-12,188,85,11.0,Manchester United,English Premier League,1.0,SUB,26.0,,2015-08-25,2025.0,14,England,1318.0,SUB,13.0,Right,3,1,2,Medium/Medium,Normal (185+),Yes,73800000.0,,"GK Long Throw, Rushes Out Of Goal, Comes For Crosses, Saves with Feet",,,,,,,14,9,13,37,5,13,13,10,45,32,51,48,61,79,56,59,63,34,60,6,20,11,8,48,16,56,15,14,14,80,79,78,76,83,50.0,30+2,30+2,30+2,30,31,31,31,30,33+2,33+2,33+2,32+2,34+2,34+2,34+2,32+2,28+2,31+2,31+2,31+2,28+2,28+2,26+2,26+2,26+2,28+2,79+2,https://cdn.sofifa.net/players/233/306/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
236987,https://sofifa.com/player/236987/boubacar-kamara/220002,B. Kamara,Boubacar Bernard Kamara,Midfielder,80,86,31000000.0,30000.0,21,1999-11-23,184,68,219.0,Olympique de Marseille,French Ligue 1,1.0,RDM,4.0,,2017-07-01,2022.0,18,France,,,,Right,3,3,2,Medium/High,Lean (170-185),Yes,65100000.0,,Leadership,74.0,50.0,72.0,73.0,79.0,78.0,64,39,73,79,28,70,59,47,78,78,74,74,66,73,67,66,74,78,76,63,83,83,43,74,63,81,76,81,80,8,12,8,6,11,,62+2,62+2,62+2,66,66,66,66,66,69+2,69+2,69+2,69+2,74+2,74+2,74+2,69+2,76+2,79+2,79+2,79+2,76+2,77+2,78+2,78+2,78+2,77+2,16+2,https://cdn.sofifa.net/players/236/987/22_120.png,https://cdn.sofifa.net/teams/219/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
237238,https://sofifa.com/player/237238/scott-mctominay/220002,S. McTominay,Scott McTominay,Midfielder,80,84,27500000.0,90000.0,24,1996-12-08,193,88,11.0,Manchester United,English Premier League,1.0,SUB,39.0,,2013-07-01,2025.0,42,Scotland,1359.0,RCM,4.0,Right,3,3,2,Medium/High,Normal (185+),Yes,52900000.0,,"Solid Player, Long Shot Taker (AI), Team Player",66.0,75.0,75.0,75.0,78.0,84.0,68,71,78,81,62,78,72,53,78,76,62,69,66,79,60,85,73,84,84,81,88,76,71,75,60,78,76,81,74,9,6,6,10,11,,76+2,76+2,76+2,74,75,75,75,74,76+2,76+2,76+2,75+2,78+2,78+2,78+2,75+2,76+2,79+2,79+2,79+2,76+2,76+2,79+2,79+2,79+2,76+2,17+2,https://cdn.sofifa.net/players/237/238/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1359/60.png,https://cdn.sofifa.net/flags/gb-sct.png
237383,https://sofifa.com/player/237383/alessandro-bastoni/220002,A. Bastoni,Alessandro Bastoni,Defender,80,89,44500000.0,77000.0,22,1999-04-13,190,75,44.0,Inter,Italian Serie A,1.0,LCB,95.0,,2017-08-31,2024.0,27,Italy,1343.0,SUB,23.0,Left,3,2,1,Medium/High,Lean (185+),No,84600000.0,,Team Player,65.0,33.0,65.0,69.0,82.0,80.0,67,26,81,72,35,68,43,36,73,72,62,68,58,78,57,49,71,81,81,25,80,83,39,57,47,77,80,84,80,11,5,9,11,12,,56+2,56+2,56+2,60,58,58,58,60,60+2,60+2,60+2,64+2,67+2,67+2,67+2,64+2,76+2,77+2,77+2,77+2,76+2,77+2,80+2,80+2,80+2,77+2,17+2,https://cdn.sofifa.net/players/237/383/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png
